passenger_rates:	2704
{	5108	5304	0.00	}	
{	5107	5304	0.01	}	
{	5106	5304	0.03	}	
{	5105	5304	0.03	}	
{	5104	5304	0.09	}	
{	5103	5304	0.09	}	
{	5102	5304	0.14	}	
{	5101	5304	1.62	}	
{	5126	5303	143.01	}	
{	5125	5303	75.10	}	
{	5124	5303	60.21	}	
{	5123	5303	128.58	}	
{	5122	5303	43.26	}	
{	5121	5303	89.25	}	
{	5120	5303	13.19	}	
{	5013	5303	10.89	}	
{	5014	5303	0.52	}	
{	5015	5303	5.10	}	
{	5016	5303	0.85	}	
{	5017	5303	3.28	}	
{	5018	5303	0.39	}	
{	5019	5303	2.44	}	
{	5020	5303	0.24	}	
{	5306	5303	13.14	}	
{	5305	5303	32.22	}	
{	5304	5303	28.60	}	
{	5303	5303	0.00	}	
{	5302	5303	11.18	}	
{	5301	5303	15.31	}	
{	5012	5303	0.18	}	
{	5011	5303	20.52	}	
{	5010	5303	33.13	}	
{	5009	5303	18.09	}	
{	5008	5303	18.09	}	
{	5007	5303	2.69	}	
{	5006	5303	20.78	}	
{	5005	5303	4.40	}	
{	5004	5303	17.41	}	
{	5003	5303	10.73	}	
{	5002	5303	32.60	}	
{	5001	5303	6.68	}	
{	5119	5303	8.90	}	
{	5118	5303	3.27	}	
{	5117	5303	5.88	}	
{	5116	5303	1.81	}	
{	5115	5303	2.41	}	
{	5114	5303	0.60	}	
{	5113	5303	0.09	}	
{	5112	5303	0.54	}	
{	5111	5303	0.65	}	
{	5110	5303	0.58	}	
{	5109	5303	0.78	}	
{	5108	5303	0.19	}	
{	5107	5303	0.23	}	
{	5106	5303	0.11	}	
{	5105	5303	0.09	}	
{	5104	5303	0.65	}	
{	5103	5303	0.66	}	
{	5102	5303	1.12	}	
{	5101	5303	23.72	}	
{	5126	5302	68.22	}	
{	5125	5302	35.43	}	
{	5124	5302	26.39	}	
{	5123	5302	59.58	}	
{	5122	5302	23.93	}	
{	5121	5302	51.88	}	
{	5120	5302	8.59	}	
{	5013	5302	4.55	}	
{	5014	5302	0.58	}	
{	5015	5302	11.33	}	
{	5016	5302	4.26	}	
{	5017	5302	1.00	}	
{	5018	5302	0.00	}	
{	5019	5302	0.00	}	
{	5020	5302	0.00	}	
{	5306	5302	10.50	}	
{	5305	5302	19.26	}	
{	5304	5302	19.72	}	
{	5303	5302	11.32	}	
{	5302	5302	0.00	}	
{	5301	5302	4.42	}	
{	5012	5302	0.12	}	
{	5011	5302	10.87	}	
{	5010	5302	15.81	}	
{	5009	5302	11.45	}	
{	5008	5302	7.62	}	
{	5007	5302	0.93	}	
{	5006	5302	11.17	}	
{	5005	5302	2.18	}	
{	5004	5302	8.85	}	
{	5003	5302	6.30	}	
{	5002	5302	16.57	}	
{	5001	5302	5.53	}	
{	5119	5302	5.96	}	
{	5118	5302	1.83	}	
{	5117	5302	3.72	}	
{	5116	5302	1.34	}	
{	5115	5302	0.38	}	
{	5114	5302	0.65	}	
{	5113	5302	0.17	}	
{	5112	5302	0.34	}	
{	5111	5302	0.47	}	
{	5110	5302	0.14	}	
{	5109	5302	0.19	}	
{	5108	5302	0.05	}	
{	5107	5302	0.06	}	
{	5106	5302	0.04	}	
{	5105	5302	0.07	}	
{	5104	5302	0.59	}	
{	5103	5302	0.39	}	
{	5102	5302	1.10	}	
{	5101	5302	15.01	}	
{	5126	5301	56.51	}	
{	5125	5301	28.69	}	
{	5124	5301	28.06	}	
{	5123	5301	53.01	}	
{	5122	5301	14.45	}	
{	5121	5301	37.63	}	
{	5120	5301	9.49	}	
{	5013	5301	2.92	}	
{	5014	5301	0.59	}	
{	5015	5301	3.47	}	
{	5016	5301	1.89	}	
{	5017	5301	0.47	}	
{	5018	5301	0.22	}	
{	5019	5301	0.01	}	
{	5020	5301	0.00	}	
{	5306	5301	5.58	}	
{	5305	5301	13.77	}	
{	5304	5301	16.06	}	
{	5303	5301	9.67	}	
{	5302	5301	11.35	}	
{	5301	5301	0.00	}	
{	5012	5301	0.09	}	
{	5011	5301	8.64	}	
{	5010	5301	18.30	}	
{	5009	5301	7.42	}	
{	5008	5301	8.93	}	
{	5007	5301	0.93	}	
{	5006	5301	7.97	}	
{	5005	5301	1.20	}	
{	5004	5301	5.00	}	
{	5003	5301	5.22	}	
{	5002	5301	12.85	}	
{	5001	5301	2.81	}	
{	5119	5301	4.22	}	
{	5118	5301	1.17	}	
{	5117	5301	2.26	}	
{	5116	5301	0.63	}	
{	5115	5301	1.61	}	
{	5114	5301	0.49	}	
{	5113	5301	0.06	}	
{	5112	5301	0.29	}	
{	5111	5301	0.25	}	
{	5110	5301	0.12	}	
{	5109	5301	0.17	}	
{	5108	5301	0.06	}	
{	5107	5301	0.08	}	
{	5106	5301	0.07	}	
{	5105	5301	0.08	}	
{	5104	5301	0.52	}	
{	5103	5301	0.08	}	
{	5102	5301	0.26	}	
{	5101	5301	9.11	}	
{	5126	5012	14.84	}	
{	5125	5012	6.78	}	
{	5124	5012	5.36	}	
{	5123	5012	11.40	}	
{	5122	5012	2.59	}	
{	5121	5012	9.33	}	
{	5120	5012	2.02	}	
{	5013	5012	0.55	}	
{	5014	5012	2.52	}	
{	5015	5012	1.08	}	
{	5016	5012	6.87	}	
{	5017	5012	2.65	}	
{	5018	5012	3.46	}	
{	5019	5012	0.37	}	
{	5020	5012	0.56	}	
{	5306	5012	0.00	}	
{	5305	5012	0.00	}	
{	5304	5012	0.00	}	
{	5303	5012	0.00	}	
{	5302	5012	0.00	}	
{	5301	5012	0.00	}	
{	5012	5012	0.00	}	
{	5011	5012	6.24	}	
{	5010	5012	10.37	}	
{	5009	5012	5.14	}	
{	5008	5012	7.11	}	
{	5007	5012	0.95	}	
{	5006	5012	8.99	}	
{	5005	5012	1.22	}	
{	5004	5012	4.14	}	
{	5003	5012	2.73	}	
{	5002	5012	6.41	}	
{	5001	5012	1.89	}	
{	5119	5012	3.51	}	
{	5118	5012	0.63	}	
{	5117	5012	0.63	}	
{	5116	5012	0.42	}	
{	5115	5012	0.22	}	
{	5114	5012	0.10	}	
{	5113	5012	0.03	}	
{	5112	5012	0.20	}	
{	5111	5012	0.21	}	
{	5110	5012	0.18	}	
{	5109	5012	0.15	}	
{	5108	5012	0.08	}	
{	5107	5012	0.10	}	
{	5106	5012	0.12	}	
{	5105	5012	0.07	}	
{	5104	5012	0.24	}	
{	5103	5012	0.04	}	
{	5102	5012	0.08	}	
{	5101	5012	2.54	}	
{	5126	5011	47.14	}	
{	5125	5011	27.64	}	
{	5124	5011	12.04	}	
{	5123	5011	25.00	}	
{	5122	5011	10.86	}	
{	5121	5011	13.11	}	
{	5120	5011	8.89	}	
{	5013	5011	6.59	}	
{	5014	5011	9.37	}	
{	5015	5011	12.54	}	
{	5016	5011	94.94	}	
{	5017	5011	33.61	}	
{	5018	5011	60.55	}	
{	5019	5011	8.98	}	
{	5020	5011	8.25	}	
{	5306	5011	2.45	}	
{	5305	5011	3.27	}	
{	5304	5011	2.61	}	
{	5303	5011	5.02	}	
{	5302	5011	3.08	}	
{	5301	5011	1.42	}	
{	5012	5011	10.88	}	
{	5011	5011	0.00	}	
{	5010	5011	72.61	}	
{	5009	5011	27.76	}	
{	5008	5011	79.39	}	
{	5007	5011	7.42	}	
{	5006	5011	52.66	}	
{	5005	5011	16.62	}	
{	5004	5011	39.29	}	
{	5003	5011	21.02	}	
{	5002	5011	64.03	}	
{	5001	5011	27.48	}	
{	5119	5011	36.09	}	
{	5118	5011	7.03	}	
{	5117	5011	5.28	}	
{	5116	5011	4.54	}	
{	5115	5011	4.67	}	
{	5114	5011	3.67	}	
{	5113	5011	0.54	}	
{	5112	5011	4.81	}	
{	5111	5011	7.30	}	
{	5110	5011	11.62	}	
{	5109	5011	8.10	}	
{	5108	5011	1.55	}	
{	5107	5011	1.97	}	
{	5106	5011	2.13	}	
{	5105	5011	1.92	}	
{	5104	5011	6.63	}	
{	5103	5011	3.70	}	
{	5102	5011	5.74	}	
{	5101	5011	21.30	}	
{	5126	5010	21.52	}	
{	5125	5010	19.24	}	
{	5124	5010	17.95	}	
{	5123	5010	59.44	}	
{	5122	5010	21.63	}	
{	5121	5010	46.29	}	
{	5120	5010	32.90	}	
{	5013	5010	14.24	}	
{	5014	5010	10.65	}	
{	5015	5010	14.25	}	
{	5016	5010	102.61	}	
{	5017	5010	44.79	}	
{	5018	5010	87.30	}	
{	5019	5010	9.33	}	
{	5020	5010	9.72	}	
{	5306	5010	4.08	}	
{	5305	5010	3.77	}	
{	5304	5010	4.97	}	
{	5303	5010	9.55	}	
{	5302	5010	7.63	}	
{	5301	5010	7.16	}	
{	5012	5010	53.45	}	
{	5011	5010	74.57	}	
{	5010	5010	0.00	}	
{	5009	5010	12.69	}	
{	5008	5010	213.81	}	
{	5007	5010	18.86	}	
{	5006	5010	74.21	}	
{	5005	5010	16.21	}	
{	5004	5010	44.97	}	
{	5003	5010	23.21	}	
{	5002	5010	46.72	}	
{	5001	5010	11.28	}	
{	5119	5010	5.26	}	
{	5118	5010	0.59	}	
{	5117	5010	2.38	}	
{	5116	5010	1.69	}	
{	5115	5010	1.69	}	
{	5114	5010	0.33	}	
{	5113	5010	0.03	}	
{	5112	5010	0.99	}	
{	5111	5010	0.17	}	
{	5110	5010	6.63	}	
{	5109	5010	12.02	}	
{	5108	5010	2.65	}	
{	5107	5010	3.33	}	
{	5106	5010	2.07	}	
{	5105	5010	1.48	}	
{	5104	5010	7.10	}	
{	5103	5010	5.36	}	
{	5102	5010	9.73	}	
{	5101	5010	9.61	}	
{	5126	5009	0.16	}	
{	5125	5009	0.13	}	
{	5124	5009	0.23	}	
{	5123	5009	0.71	}	
{	5122	5009	0.78	}	
{	5121	5009	1.48	}	
{	5120	5009	0.46	}	
{	5013	5009	8.25	}	
{	5014	5009	8.26	}	
{	5015	5009	10.13	}	
{	5016	5009	60.28	}	
{	5017	5009	23.49	}	
{	5018	5009	42.81	}	
{	5019	5009	5.56	}	
{	5020	5009	5.90	}	
{	5306	5009	3.08	}	
{	5305	5009	5.78	}	
{	5304	5009	4.34	}	
{	5303	5009	4.76	}	
{	5302	5009	3.65	}	
{	5301	5009	2.43	}	
{	5012	5009	8.87	}	
{	5011	5009	30.35	}	
{	5010	5009	5.01	}	
{	5009	5009	0.00	}	
{	5008	5009	109.25	}	
{	5007	5009	7.82	}	
{	5006	5009	69.27	}	
{	5005	5009	19.51	}	
{	5004	5009	54.71	}	
{	5003	5009	34.02	}	
{	5002	5009	136.01	}	
{	5001	5009	35.39	}	
{	5119	5009	0.00	}	
{	5118	5009	0.00	}	
{	5117	5009	0.00	}	
{	5116	5009	0.00	}	
{	5115	5009	0.00	}	
{	5114	5009	0.00	}	
{	5113	5009	0.00	}	
{	5112	5009	0.00	}	
{	5111	5009	0.00	}	
{	5110	5009	0.00	}	
{	5109	5009	0.00	}	
{	5108	5009	0.00	}	
{	5107	5009	0.00	}	
{	5106	5009	0.00	}	
{	5105	5009	0.00	}	
{	5104	5009	0.00	}	
{	5103	5009	0.00	}	
{	5102	5009	0.00	}	
{	5101	5009	0.00	}	
{	5126	5008	2.95	}	
{	5125	5008	5.01	}	
{	5124	5008	3.84	}	
{	5123	5008	10.02	}	
{	5122	5008	10.93	}	
{	5121	5008	19.06	}	
{	5120	5008	3.75	}	
{	5013	5008	6.60	}	
{	5014	5008	8.26	}	
{	5015	5008	10.46	}	
{	5016	5008	86.26	}	
{	5017	5008	30.71	}	
{	5018	5008	39.18	}	
{	5019	5008	5.50	}	
{	5020	5008	5.07	}	
{	5306	5008	1.97	}	
{	5305	5008	4.10	}	
{	5304	5008	6.21	}	
{	5303	5008	3.06	}	
{	5302	5008	2.33	}	
{	5301	5008	1.51	}	
{	5012	5008	8.01	}	
{	5011	5008	47.16	}	
{	5010	5008	68.08	}	
{	5009	5008	55.25	}	
{	5008	5008	0.00	}	
{	5007	5008	0.48	}	
{	5006	5008	22.14	}	
{	5005	5008	5.54	}	
{	5004	5008	11.42	}	
{	5003	5008	12.56	}	
{	5002	5008	44.31	}	
{	5001	5008	10.34	}	
{	5119	5008	0.04	}	
{	5118	5008	1.00	}	
{	5117	5008	2.48	}	
{	5116	5008	0.77	}	
{	5115	5008	0.73	}	
{	5114	5008	0.80	}	
{	5113	5008	0.43	}	
{	5112	5008	1.27	}	
{	5111	5008	0.77	}	
{	5110	5008	1.17	}	
{	5109	5008	0.96	}	
{	5108	5008	0.29	}	
{	5107	5008	0.36	}	
{	5106	5008	0.18	}	
{	5105	5008	0.08	}	
{	5104	5008	0.47	}	
{	5103	5008	0.21	}	
{	5102	5008	0.60	}	
{	5101	5008	10.02	}	
{	5126	5007	0.17	}	
{	5125	5007	0.11	}	
{	5124	5007	0.34	}	
{	5123	5007	1.42	}	
{	5122	5007	4.93	}	
{	5121	5007	14.18	}	
{	5120	5007	3.49	}	
{	5013	5007	14.77	}	
{	5014	5007	12.49	}	
{	5015	5007	15.60	}	
{	5016	5007	152.33	}	
{	5017	5007	56.17	}	
{	5018	5007	58.32	}	
{	5019	5007	6.99	}	
{	5020	5007	7.11	}	
{	5306	5007	3.90	}	
{	5305	5007	4.88	}	
{	5304	5007	7.32	}	
{	5303	5007	4.00	}	
{	5302	5007	3.30	}	
{	5301	5007	2.18	}	
{	5012	5007	14.46	}	
{	5011	5007	59.11	}	
{	5010	5007	64.37	}	
{	5009	5007	66.71	}	
{	5008	5007	21.92	}	
{	5007	5007	0.00	}	
{	5006	5007	13.02	}	
{	5005	5007	15.58	}	
{	5004	5007	52.98	}	
{	5003	5007	41.20	}	
{	5002	5007	153.26	}	
{	5001	5007	42.24	}	
{	5119	5007	0.04	}	
{	5118	5007	1.03	}	
{	5117	5007	3.11	}	
{	5116	5007	1.20	}	
{	5115	5007	1.47	}	
{	5114	5007	0.56	}	
{	5113	5007	0.16	}	
{	5112	5007	1.22	}	
{	5111	5007	1.03	}	
{	5110	5007	2.16	}	
{	5109	5007	1.43	}	
{	5108	5007	0.28	}	
{	5107	5007	0.35	}	
{	5106	5007	0.21	}	
{	5105	5007	0.11	}	
{	5104	5007	0.84	}	
{	5103	5007	0.27	}	
{	5102	5007	0.83	}	
{	5101	5007	12.54	}	
{	5126	5006	34.78	}	
{	5125	5006	21.67	}	
{	5124	5006	20.89	}	
{	5123	5006	45.57	}	
{	5122	5006	14.50	}	
{	5121	5006	28.66	}	
{	5120	5006	3.25	}	
{	5013	5006	2.71	}	
{	5014	5006	16.75	}	
{	5015	5006	10.36	}	
{	5016	5006	103.04	}	
{	5017	5006	21.70	}	
{	5018	5006	31.42	}	
{	5019	5006	9.76	}	
{	5020	5006	0.00	}	
{	5306	5006	0.80	}	
{	5305	5006	1.52	}	
{	5304	5006	1.12	}	
{	5303	5006	0.13	}	
{	5302	5006	0.00	}	
{	5301	5006	0.00	}	
{	5012	5006	0.94	}	
{	5011	5006	13.13	}	
{	5010	5006	23.27	}	
{	5009	5006	15.04	}	
{	5008	5006	7.73	}	
{	5007	5006	0.78	}	
{	5006	5006	0.00	}	
{	5005	5006	1.86	}	
{	5004	5006	7.44	}	
{	5003	5006	6.53	}	
{	5002	5006	14.65	}	
{	5001	5006	3.83	}	
{	5119	5006	0.61	}	
{	5118	5006	0.50	}	
{	5117	5006	1.45	}	
{	5116	5006	0.30	}	
{	5115	5006	0.38	}	
{	5114	5006	0.34	}	
{	5113	5006	0.00	}	
{	5112	5006	0.21	}	
{	5111	5006	0.21	}	
{	5110	5006	0.16	}	
{	5109	5006	0.39	}	
{	5108	5006	0.04	}	
{	5107	5006	0.05	}	
{	5106	5006	0.02	}	
{	5105	5006	0.01	}	
{	5104	5006	0.11	}	
{	5103	5006	0.15	}	
{	5102	5006	0.50	}	
{	5101	5006	5.87	}	
{	5126	5005	0.22	}	
{	5125	5005	0.18	}	
{	5124	5005	0.72	}	
{	5123	5005	4.73	}	
{	5122	5005	6.50	}	
{	5121	5005	12.44	}	
{	5120	5005	2.10	}	
{	5013	5005	8.74	}	
{	5014	5005	7.85	}	
{	5015	5005	10.53	}	
{	5016	5005	107.24	}	
{	5017	5005	36.39	}	
{	5018	5005	45.43	}	
{	5019	5005	4.43	}	
{	5020	5005	4.12	}	
{	5306	5005	2.32	}	
{	5305	5005	3.73	}	
{	5304	5005	4.31	}	
{	5303	5005	2.47	}	
{	5302	5005	1.41	}	
{	5301	5005	0.72	}	
{	5012	5005	8.28	}	
{	5011	5005	41.14	}	
{	5010	5005	54.02	}	
{	5009	5005	56.44	}	
{	5008	5005	27.96	}	
{	5007	5005	4.75	}	
{	5006	5005	34.83	}	
{	5005	5005	0.00	}	
{	5004	5005	34.21	}	
{	5003	5005	40.17	}	
{	5002	5005	109.99	}	
{	5001	5005	39.53	}	
{	5119	5005	0.04	}	
{	5118	5005	0.68	}	
{	5117	5005	2.14	}	
{	5116	5005	1.02	}	
{	5115	5005	1.21	}	
{	5114	5005	0.75	}	
{	5113	5005	0.32	}	
{	5112	5005	1.09	}	
{	5111	5005	0.87	}	
{	5110	5005	1.40	}	
{	5109	5005	0.68	}	
{	5108	5005	0.21	}	
{	5107	5005	0.26	}	
{	5106	5005	0.20	}	
{	5105	5005	0.09	}	
{	5104	5005	0.27	}	
{	5103	5005	0.16	}	
{	5102	5005	0.39	}	
{	5101	5005	8.65	}	
{	5126	5004	0.04	}	
{	5125	5004	0.03	}	
{	5124	5004	0.25	}	
{	5123	5004	2.62	}	
{	5122	5004	5.04	}	
{	5121	5004	8.24	}	
{	5120	5004	1.71	}	
{	5013	5004	8.63	}	
{	5014	5004	9.12	}	
{	5015	5004	10.30	}	
{	5016	5004	95.21	}	
{	5017	5004	28.22	}	
{	5018	5004	46.05	}	
{	5019	5004	5.00	}	
{	5020	5004	4.46	}	
{	5306	5004	3.42	}	
{	5305	5004	6.55	}	
{	5304	5004	6.75	}	
{	5303	5004	6.68	}	
{	5302	5004	4.10	}	
{	5301	5004	2.46	}	
{	5012	5004	7.96	}	
{	5011	5004	49.60	}	
{	5010	5004	52.29	}	
{	5009	5004	61.75	}	
{	5008	5004	26.93	}	
{	5007	5004	9.04	}	
{	5006	5004	49.29	}	
{	5005	5004	15.08	}	
{	5004	5004	0.00	}	
{	5003	5004	6.04	}	
{	5002	5004	63.81	}	
{	5001	5004	29.86	}	
{	5119	5004	0.06	}	
{	5118	5004	1.09	}	
{	5117	5004	3.11	}	
{	5116	5004	1.38	}	
{	5115	5004	0.54	}	
{	5114	5004	0.54	}	
{	5113	5004	0.18	}	
{	5112	5004	1.07	}	
{	5111	5004	1.23	}	
{	5110	5004	1.59	}	
{	5109	5004	1.58	}	
{	5108	5004	0.46	}	
{	5107	5004	0.58	}	
{	5106	5004	0.47	}	
{	5105	5004	0.30	}	
{	5104	5004	0.96	}	
{	5103	5004	0.61	}	
{	5102	5004	1.29	}	
{	5101	5004	12.54	}	
{	5126	5003	0.08	}	
{	5125	5003	0.00	}	
{	5124	5003	0.00	}	
{	5123	5003	0.19	}	
{	5122	5003	4.44	}	
{	5121	5003	9.37	}	
{	5120	5003	2.38	}	
{	5013	5003	10.33	}	
{	5014	5003	9.71	}	
{	5015	5003	9.90	}	
{	5016	5003	107.39	}	
{	5017	5003	34.10	}	
{	5018	5003	51.92	}	
{	5019	5003	5.04	}	
{	5020	5003	4.65	}	
{	5306	5003	3.86	}	
{	5305	5003	4.91	}	
{	5304	5003	8.53	}	
{	5303	5003	5.50	}	
{	5302	5003	3.33	}	
{	5301	5003	3.30	}	
{	5012	5003	13.62	}	
{	5011	5003	56.44	}	
{	5010	5003	68.93	}	
{	5009	5003	88.86	}	
{	5008	5003	44.31	}	
{	5007	5003	16.91	}	
{	5006	5003	88.33	}	
{	5005	5003	43.98	}	
{	5004	5003	22.17	}	
{	5003	5003	0.00	}	
{	5002	5003	125.59	}	
{	5001	5003	96.37	}	
{	5119	5003	0.07	}	
{	5118	5003	1.36	}	
{	5117	5003	3.62	}	
{	5116	5003	2.15	}	
{	5115	5003	2.53	}	
{	5114	5003	0.46	}	
{	5113	5003	0.26	}	
{	5112	5003	1.83	}	
{	5111	5003	1.68	}	
{	5110	5003	2.13	}	
{	5109	5003	1.18	}	
{	5108	5003	0.50	}	
{	5107	5003	0.63	}	
{	5106	5003	0.59	}	
{	5105	5003	0.37	}	
{	5104	5003	0.85	}	
{	5103	5003	0.48	}	
{	5102	5003	1.64	}	
{	5101	5003	14.62	}	
{	5126	5002	0.90	}	
{	5125	5002	0.17	}	
{	5124	5002	0.75	}	
{	5123	5002	2.58	}	
{	5122	5002	2.05	}	
{	5121	5002	2.17	}	
{	5120	5002	1.39	}	
{	5013	5002	9.17	}	
{	5014	5002	6.82	}	
{	5015	5002	7.49	}	
{	5016	5002	60.44	}	
{	5017	5002	21.81	}	
{	5018	5002	38.06	}	
{	5019	5002	3.08	}	
{	5020	5002	4.01	}	
{	5306	5002	2.91	}	
{	5305	5002	2.46	}	
{	5304	5002	2.68	}	
{	5303	5002	5.01	}	
{	5302	5002	2.23	}	
{	5301	5002	1.13	}	
{	5012	5002	15.51	}	
{	5011	5002	211.87	}	
{	5010	5002	512.57	}	
{	5009	5002	528.84	}	
{	5008	5002	247.74	}	
{	5007	5002	84.40	}	
{	5006	5002	123.18	}	
{	5005	5002	51.46	}	
{	5004	5002	167.10	}	
{	5003	5002	115.00	}	
{	5002	5002	0.00	}	
{	5001	5002	195.56	}	
{	5119	5002	0.33	}	
{	5118	5002	4.50	}	
{	5117	5002	9.59	}	
{	5116	5002	3.89	}	
{	5115	5002	7.49	}	
{	5114	5002	2.20	}	
{	5113	5002	0.50	}	
{	5112	5002	2.97	}	
{	5111	5002	3.06	}	
{	5110	5002	6.13	}	
{	5109	5002	1.17	}	
{	5108	5002	0.77	}	
{	5107	5002	0.97	}	
{	5106	5002	0.83	}	
{	5105	5002	0.39	}	
{	5104	5002	0.59	}	
{	5103	5002	0.54	}	
{	5102	5002	1.28	}	
{	5101	5002	38.72	}	
{	5126	5001	0.00	}	
{	5125	5001	0.01	}	
{	5124	5001	0.04	}	
{	5123	5001	0.60	}	
{	5122	5001	0.21	}	
{	5121	5001	0.42	}	
{	5120	5001	0.07	}	
{	5013	5001	0.56	}	
{	5014	5001	0.91	}	
{	5015	5001	0.85	}	
{	5016	5001	10.02	}	
{	5017	5001	3.10	}	
{	5018	5001	4.19	}	
{	5019	5001	1.72	}	
{	5020	5001	1.21	}	
{	5306	5001	0.05	}	
{	5305	5001	0.27	}	
{	5304	5001	0.10	}	
{	5303	5001	0.38	}	
{	5302	5001	0.72	}	
{	5301	5001	0.21	}	
{	5012	5001	1.26	}	
{	5011	5001	17.31	}	
{	5010	5001	26.68	}	
{	5009	5001	31.86	}	
{	5008	5001	18.74	}	
{	5007	5001	7.21	}	
{	5006	5001	21.87	}	
{	5005	5001	9.75	}	
{	5004	5001	14.78	}	
{	5003	5001	13.80	}	
{	5002	5001	7.74	}	
{	5001	5001	0.00	}	
{	5119	5001	0.02	}	
{	5118	5001	0.45	}	
{	5117	5001	0.68	}	
{	5116	5001	0.22	}	
{	5115	5001	0.29	}	
{	5114	5001	0.12	}	
{	5113	5001	0.07	}	
{	5112	5001	0.32	}	
{	5111	5001	0.38	}	
{	5110	5001	0.58	}	
{	5109	5001	0.19	}	
{	5108	5001	0.08	}	
{	5107	5001	0.11	}	
{	5106	5001	0.13	}	
{	5105	5001	0.08	}	
{	5104	5001	0.12	}	
{	5103	5001	0.06	}	
{	5102	5001	0.19	}	
{	5101	5001	2.75	}	
{	5126	5119	20.17	}	
{	5125	5119	15.54	}	
{	5124	5119	7.93	}	
{	5123	5119	20.83	}	
{	5122	5119	10.97	}	
{	5121	5119	23.90	}	
{	5120	5119	5.64	}	
{	5013	5119	0.37	}	
{	5014	5119	0.42	}	
{	5015	5119	1.99	}	
{	5016	5119	5.94	}	
{	5017	5119	1.52	}	
{	5018	5119	3.96	}	
{	5019	5119	0.54	}	
{	5020	5119	0.69	}	
{	5306	5119	1.00	}	
{	5305	5119	1.55	}	
{	5304	5119	0.81	}	
{	5303	5119	1.83	}	
{	5302	5119	0.59	}	
{	5301	5119	1.18	}	
{	5012	5119	2.49	}	
{	5011	5119	11.41	}	
{	5010	5119	4.12	}	
{	5009	5119	0.00	}	
{	5008	5119	0.02	}	
{	5007	5119	0.00	}	
{	5006	5119	0.02	}	
{	5005	5119	0.00	}	
{	5004	5119	0.01	}	
{	5003	5119	0.01	}	
{	5002	5119	0.02	}	
{	5001	5119	0.01	}	
{	5119	5119	0.00	}	
{	5118	5119	3.22	}	
{	5117	5119	8.11	}	
{	5116	5119	4.64	}	
{	5115	5119	2.67	}	
{	5114	5119	1.22	}	
{	5113	5119	0.15	}	
{	5112	5119	2.07	}	
{	5111	5119	0.75	}	
{	5110	5119	9.33	}	
{	5109	5119	8.69	}	
{	5108	5119	1.90	}	
{	5107	5119	2.38	}	
{	5106	5119	1.46	}	
{	5105	5119	0.89	}	
{	5104	5119	4.13	}	
{	5103	5119	2.70	}	
{	5102	5119	4.66	}	
{	5101	5119	32.73	}	
{	5126	5118	9.92	}	
{	5125	5118	10.84	}	
{	5124	5118	8.44	}	
{	5123	5118	10.80	}	
{	5122	5118	3.87	}	
{	5121	5118	10.34	}	
{	5120	5118	1.62	}	
{	5013	5118	0.60	}	
{	5014	5118	0.24	}	
{	5015	5118	0.54	}	
{	5016	5118	6.47	}	
{	5017	5118	2.57	}	
{	5018	5118	2.29	}	
{	5019	5118	0.37	}	
{	5020	5118	0.28	}	
{	5306	5118	1.02	}	
{	5305	5118	0.55	}	
{	5304	5118	0.28	}	
{	5303	5118	0.59	}	
{	5302	5118	0.44	}	
{	5301	5118	0.36	}	
{	5012	5118	1.22	}	
{	5011	5118	4.84	}	
{	5010	5118	0.94	}	
{	5009	5118	0.03	}	
{	5008	5118	3.20	}	
{	5007	5118	0.22	}	
{	5006	5118	1.89	}	
{	5005	5118	0.23	}	
{	5004	5118	1.02	}	
{	5003	5118	0.80	}	
{	5002	5118	1.73	}	
{	5001	5118	0.94	}	
{	5119	5118	2.76	}	
{	5118	5118	0.00	}	
{	5117	5118	3.03	}	
{	5116	5118	0.82	}	
{	5115	5118	0.59	}	
{	5114	5118	0.30	}	
{	5113	5118	0.14	}	
{	5112	5118	0.93	}	
{	5111	5118	0.48	}	
{	5110	5118	2.79	}	
{	5109	5118	2.31	}	
{	5108	5118	0.62	}	
{	5107	5118	0.77	}	
{	5106	5118	0.30	}	
{	5105	5118	0.13	}	
{	5104	5118	0.57	}	
{	5103	5118	0.35	}	
{	5102	5118	1.04	}	
{	5101	5118	12.24	}	
{	5126	5117	32.84	}	
{	5125	5117	28.74	}	
{	5124	5117	17.74	}	
{	5123	5117	25.91	}	
{	5122	5117	7.57	}	
{	5121	5117	20.30	}	
{	5120	5117	3.19	}	
{	5013	5117	0.74	}	
{	5014	5117	0.73	}	
{	5015	5117	1.23	}	
{	5016	5117	13.40	}	
{	5017	5117	6.52	}	
{	5018	5117	8.09	}	
{	5019	5117	0.59	}	
{	5020	5117	0.65	}	
{	5306	5117	2.82	}	
{	5305	5117	1.77	}	
{	5304	5117	1.63	}	
{	5303	5117	2.18	}	
{	5302	5117	1.03	}	
{	5301	5117	0.83	}	
{	5012	5117	2.36	}	
{	5011	5117	6.79	}	
{	5010	5117	5.91	}	
{	5009	5117	0.57	}	
{	5008	5117	7.54	}	
{	5007	5117	0.64	}	
{	5006	5117	7.07	}	
{	5005	5117	1.02	}	
{	5004	5117	4.53	}	
{	5003	5117	3.24	}	
{	5002	5117	11.07	}	
{	5001	5117	2.31	}	
{	5119	5117	27.15	}	
{	5118	5117	12.65	}	
{	5117	5117	0.00	}	
{	5116	5117	4.07	}	
{	5115	5117	2.01	}	
{	5114	5117	1.19	}	
{	5113	5117	0.33	}	
