,Line_ID,Trip_ID,Vehicle_ID,Start_stop_ID,Start_stop_name,End_stop_id,End_stop_name,Passenger_load,Unnamed: 8
924,250,25019,-1,25004,Jan_van_Galenstraat,25003,Burg_De_Vlugtlaan,193,
925,250,25019,-1,25003,Burg_De_Vlugtlaan,25002,Station_Sloterdijk,154,
926,250,25019,-1,25002,Station_Sloterdijk,25001,Isolatorweg,19,
927,250,25020,-1,25020,Gein,25019,Reigersbos,17,
928,250,25020,-1,25019,Reigersbos,25018,Station_Holendrecht,32,
929,250,25020,-1,25018,Station_Holendrecht,25017,Bullewijk,118,
930,250,25020,-1,25017,Bullewijk,25016,Station_Bijlmer_ArenA,172,
931,250,25020,-1,25016,Station_Bijlmer_ArenA,25015,Strandvliet,262,
932,250,25020,-1,25015,Strandvliet,25014,Station_Duivendrecht,251,
933,250,25020,-1,25014,Station_Duivendrecht,25013,Van_der_Madeweg,198,
934,250,25020,-1,25013,Van_der_Madeweg,25012,Overamstel,185,
935,250,25020,-1,25012,Overamstel,25011,Station_RAI,190,
936,250,25020,-1,25011,Station_RAI,25010,Station_Zuid,222,
937,250,25020,-1,25010,Station_Zuid,25009,Amstelreenseweg,247,
938,250,25020,-1,25009,Amstelreenseweg,25008,Henk_Sneevlietweg,304,
939,250,25020,-1,25008,Henk_Sneevlietweg,25007,Heemstedestraat,310,
940,250,25020,-1,25007,Heemstedestraat,25006,Station_Lelylaan,273,
941,250,25020,-1,25006,Station_Lelylaan,25005,Postjesweg,267,
942,250,25020,-1,25005,Postjesweg,25004,Jan_van_Galenstraat,234,
943,250,25020,-1,25004,Jan_van_Galenstraat,25003,Burg_De_Vlugtlaan,213,
944,250,25020,-1,25003,Burg_De_Vlugtlaan,25002,Station_Sloterdijk,164,
945,250,25020,-1,25002,Station_Sloterdijk,25001,Isolatorweg,12,
946,250,25021,-1,25020,Gein,25019,Reigersbos,14,
947,250,25021,-1,25019,Reigersbos,25018,Station_Holendrecht,26,
948,250,25021,-1,25018,Station_Holendrecht,25017,Bullewijk,105,
949,250,25021,-1,25017,Bullewijk,25016,Station_Bijlmer_ArenA,153,
950,250,25021,-1,25016,Station_Bijlmer_ArenA,25015,Strandvliet,261,
951,250,25021,-1,25015,Strandvliet,25014,Station_Duivendrecht,262,
952,250,25021,-1,25014,Station_Duivendrecht,25013,Van_der_Madeweg,202,
953,250,25021,-1,25013,Van_der_Madeweg,25012,Overamstel,195,
954,250,25021,-1,25012,Overamstel,25011,Station_RAI,209,
955,250,25021,-1,25011,Station_RAI,25010,Station_Zuid,240,
956,250,25021,-1,25010,Station_Zuid,25009,Amstelreenseweg,301,
957,250,25021,-1,25009,Amstelreenseweg,25008,Henk_Sneevlietweg,329,
958,250,25021,-1,25008,Henk_Sneevlietweg,25007,Heemstedestraat,323,
959,250,25021,-1,25007,Heemstedestraat,25006,Station_Lelylaan,283,
960,250,25021,-1,25006,Station_Lelylaan,25005,Postjesweg,244,
961,250,25021,-1,25005,Postjesweg,25004,Jan_van_Galenstraat,203,
962,250,25021,-1,25004,Jan_van_Galenstraat,25003,Burg_De_Vlugtlaan,175,
963,250,25021,-1,25003,Burg_De_Vlugtlaan,25002,Station_Sloterdijk,127,
964,250,25021,-1,25002,Station_Sloterdijk,25001,Isolatorweg,7,
965,250,25022,-1,25020,Gein,25019,Reigersbos,10,
966,250,25022,-1,25019,Reigersbos,25018,Station_Holendrecht,24,
967,250,25022,-1,25018,Station_Holendrecht,25017,Bullewijk,114,
968,250,25022,-1,25017,Bullewijk,25016,Station_Bijlmer_ArenA,165,
969,250,25022,-1,25016,Station_Bijlmer_ArenA,25015,Strandvliet,277,
970,250,25022,-1,25015,Strandvliet,25014,Station_Duivendrecht,270,
971,250,25022,-1,25014,Station_Duivendrecht,25013,Van_der_Madeweg,218,
972,250,25022,-1,25013,Van_der_Madeweg,25012,Overamstel,197,
973,250,25022,-1,25012,Overamstel,25011,Station_RAI,205,
974,250,25022,-1,25011,Station_RAI,25010,Station_Zuid,226,
975,250,25022,-1,25010,Station_Zuid,25009,Amstelreenseweg,218,
976,250,25022,-1,25009,Amstelreenseweg,25008,Henk_Sneevlietweg,232,
977,250,25022,-1,25008,Henk_Sneevlietweg,25007,Heemstedestraat,200,
978,250,25022,-1,25007,Heemstedestraat,25006,Station_Lelylaan,166,
979,250,25022,-1,25006,Station_Lelylaan,25005,Postjesweg,140,
980,250,25022,-1,25005,Postjesweg,25004,Jan_van_Galenstraat,118,
981,250,25022,-1,25004,Jan_van_Galenstraat,25003,Burg_De_Vlugtlaan,96,
982,250,25022,-1,25003,Burg_De_Vlugtlaan,25002,Station_Sloterdijk,65,
983,250,25022,-1,25002,Station_Sloterdijk,25001,Isolatorweg,7,
984,250,25023,-1,25020,Gein,25019,Reigersbos,16,
985,250,25023,-1,25019,Reigersbos,25018,Station_Holendrecht,30,
986,250,25023,-1,25018,Station_Holendrecht,25017,Bullewijk,112,
987,250,25023,-1,25017,Bullewijk,25016,Station_Bijlmer_ArenA,163,
988,250,25023,-1,25016,Station_Bijlmer_ArenA,25015,Strandvliet,267,
989,250,25023,-1,25015,Strandvliet,25014,Station_Duivendrecht,266,
990,250,25023,-1,25014,Station_Duivendrecht,25013,Van_der_Madeweg,203,
991,250,25023,-1,25013,Van_der_Madeweg,25012,Overamstel,206,
992,250,25023,-1,25012,Overamstel,25011,Station_RAI,200,
993,250,25023,-1,25011,Station_RAI,25010,Station_Zuid,194,
994,250,25023,-1,25010,Station_Zuid,25009,Amstelreenseweg,175,
995,250,25023,-1,25009,Amstelreenseweg,25008,Henk_Sneevlietweg,167,
996,250,25023,-1,25008,Henk_Sneevlietweg,25007,Heemstedestraat,152,
997,250,25023,-1,25007,Heemstedestraat,25006,Station_Lelylaan,128,
998,250,25023,-1,25006,Station_Lelylaan,25005,Postjesweg,104,
999,250,25023,-1,25005,Postjesweg,25004,Jan_van_Galenstraat,72,
1000,250,25023,-1,25004,Jan_van_Galenstraat,25003,Burg_De_Vlugtlaan,58,
1001,250,25023,-1,25003,Burg_De_Vlugtlaan,25002,Station_Sloterdijk,26,
1002,250,25023,-1,25002,Station_Sloterdijk,25001,Isolatorweg,1,
1003,250,25024,-1,25020,Gein,25019,Reigersbos,9,
1004,250,25024,-1,25019,Reigersbos,25018,Station_Holendrecht,19,
1005,250,25024,-1,25018,Station_Holendrecht,25017,Bullewijk,111,
1006,250,25024,-1,25017,Bullewijk,25016,Station_Bijlmer_ArenA,152,
1007,250,25024,-1,25016,Station_Bijlmer_ArenA,25015,Strandvliet,172,
1008,250,25024,-1,25015,Strandvliet,25014,Station_Duivendrecht,163,
1009,250,25024,-1,25014,Station_Duivendrecht,25013,Van_der_Madeweg,127,
1010,250,25024,-1,25013,Van_der_Madeweg,25012,Overamstel,128,
1011,250,25024,-1,25012,Overamstel,25011,Station_RAI,128,
1012,250,25024,-1,25011,Station_RAI,25010,Station_Zuid,127,
