Line_ID	Trip_ID	Vehicle_ID	Start_stop_ID	Start_stop_name	End_stop_id	End_stop_name	Passenger_load	
250	25014	-1	25003	Burg_De_Vlugtlaan	25002	Station_Sloterdijk	150	
250	25014	-1	25002	Station_Sloterdijk	25001	Isolatorweg	10	
250	25015	-1	25020	Gein	25019	Reigersbos	14	
250	25015	-1	25019	Reigersbos	25018	Station_Holendrecht	23	
250	25015	-1	25018	Station_Holendrecht	25017	Bullewijk	94	
250	25015	-1	25017	Bullewijk	25016	Station_Bijlmer_ArenA	143	
250	25015	-1	25016	Station_Bijlmer_ArenA	25015	Strandvliet	230	
250	25015	-1	25015	Strandvliet	25014	Station_Duivendrecht	228	
250	25015	-1	25014	Station_Duivendrecht	25013	Van_der_Madeweg	175	
250	25015	-1	25013	Van_der_Madeweg	25012	Overamstel	177	
250	25015	-1	25012	Overamstel	25011	Station_RAI	166	
250	25015	-1	25011	Station_RAI	25010	Station_Zuid	187	
250	25015	-1	25010	Station_Zuid	25009	Amstelreenseweg	199	
250	25015	-1	25009	Amstelreenseweg	25008	Henk_Sneevlietweg	258	
250	25015	-1	25008	Henk_Sneevlietweg	25007	Heemstedestraat	269	
250	25015	-1	25007	Heemstedestraat	25006	Station_Lelylaan	244	
250	25015	-1	25006	Station_Lelylaan	25005	Postjesweg	250	
250	25015	-1	25005	Postjesweg	25004	Jan_van_Galenstraat	228	
250	25015	-1	25004	Jan_van_Galenstraat	25003	Burg_De_Vlugtlaan	202	
250	25015	-1	25003	Burg_De_Vlugtlaan	25002	Station_Sloterdijk	174	
250	25015	-1	25002	Station_Sloterdijk	25001	Isolatorweg	12	
250	25016	-1	25020	Gein	25019	Reigersbos	13	
250	25016	-1	25019	Reigersbos	25018	Station_Holendrecht	30	
250	25016	-1	25018	Station_Holendrecht	25017	Bullewijk	98	
250	25016	-1	25017	Bullewijk	25016	Station_Bijlmer_ArenA	152	
250	25016	-1	25016	Station_Bijlmer_ArenA	25015	Strandvliet	265	
250	25016	-1	25015	Strandvliet	25014	Station_Duivendrecht	264	
250	25016	-1	25014	Station_Duivendrecht	25013	Van_der_Madeweg	209	
250	25016	-1	25013	Van_der_Madeweg	25012	Overamstel	196	
250	25016	-1	25012	Overamstel	25011	Station_RAI	211	
250	25016	-1	25011	Station_RAI	25010	Station_Zuid	224	
250	25016	-1	25010	Station_Zuid	25009	Amstelreenseweg	254	
250	25016	-1	25009	Amstelreenseweg	25008	Henk_Sneevlietweg	319	
250	25016	-1	25008	Henk_Sneevlietweg	25007	Heemstedestraat	313	
250	25016	-1	25007	Heemstedestraat	25006	Station_Lelylaan	289	
250	25016	-1	25006	Station_Lelylaan	25005	Postjesweg	277	
250	25016	-1	25005	Postjesweg	25004	Jan_van_Galenstraat	252	
250	25016	-1	25004	Jan_van_Galenstraat	25003	Burg_De_Vlugtlaan	217	
250	25016	-1	25003	Burg_De_Vlugtlaan	25002	Station_Sloterdijk	184	
250	25016	-1	25002	Station_Sloterdijk	25001	Isolatorweg	14	
250	25017	-1	25020	Gein	25019	Reigersbos	11	
250	25017	-1	25019	Reigersbos	25018	Station_Holendrecht	28	
250	25017	-1	25018	Station_Holendrecht	25017	Bullewijk	110	
250	25017	-1	25017	Bullewijk	25016	Station_Bijlmer_ArenA	166	
250	25017	-1	25016	Station_Bijlmer_ArenA	25015	Strandvliet	255	
250	25017	-1	25015	Strandvliet	25014	Station_Duivendrecht	251	
250	25017	-1	25014	Station_Duivendrecht	25013	Van_der_Madeweg	187	
250	25017	-1	25013	Van_der_Madeweg	25012	Overamstel	187	
250	25017	-1	25012	Overamstel	25011	Station_RAI	191	
250	25017	-1	25011	Station_RAI	25010	Station_Zuid	222	
250	25017	-1	25010	Station_Zuid	25009	Amstelreenseweg	252	
250	25017	-1	25009	Amstelreenseweg	25008	Henk_Sneevlietweg	279	
250	25017	-1	25008	Henk_Sneevlietweg	25007	Heemstedestraat	249	
250	25017	-1	25007	Heemstedestraat	25006	Station_Lelylaan	214	
250	25017	-1	25006	Station_Lelylaan	25005	Postjesweg	200	
250	25017	-1	25005	Postjesweg	25004	Jan_van_Galenstraat	169	
250	25017	-1	25004	Jan_van_Galenstraat	25003	Burg_De_Vlugtlaan	135	
250	25017	-1	25003	Burg_De_Vlugtlaan	25002	Station_Sloterdijk	107	
250	25017	-1	25002	Station_Sloterdijk	25001	Isolatorweg	7	
250	25018	-1	25020	Gein	25019	Reigersbos	15	
250	25018	-1	25019	Reigersbos	25018	Station_Holendrecht	28	
250	25018	-1	25018	Station_Holendrecht	25017	Bullewijk	108	
250	25018	-1	25017	Bullewijk	25016	Station_Bijlmer_ArenA	156	
250	25018	-1	25016	Station_Bijlmer_ArenA	25015	Strandvliet	255	
250	25018	-1	25015	Strandvliet	25014	Station_Duivendrecht	252	
250	25018	-1	25014	Station_Duivendrecht	25013	Van_der_Madeweg	193	
250	25018	-1	25013	Van_der_Madeweg	25012	Overamstel	172	
250	25018	-1	25012	Overamstel	25011	Station_RAI	179	
250	25018	-1	25011	Station_RAI	25010	Station_Zuid	199	
250	25018	-1	25010	Station_Zuid	25009	Amstelreenseweg	228	
250	25018	-1	25009	Amstelreenseweg	25008	Henk_Sneevlietweg	283	
250	25018	-1	25008	Henk_Sneevlietweg	25007	Heemstedestraat	285	
250	25018	-1	25007	Heemstedestraat	25006	Station_Lelylaan	253	
250	25018	-1	25006	Station_Lelylaan	25005	Postjesweg	267	
250	25018	-1	25005	Postjesweg	25004	Jan_van_Galenstraat	248	
250	25018	-1	25004	Jan_van_Galenstraat	25003	Burg_De_Vlugtlaan	213	
250	25018	-1	25003	Burg_De_Vlugtlaan	25002	Station_Sloterdijk	187	
250	25018	-1	25002	Station_Sloterdijk	25001	Isolatorweg	17	
250	25019	-1	25020	Gein	25019	Reigersbos	12	
250	25019	-1	25019	Reigersbos	25018	Station_Holendrecht	28	
250	25019	-1	25018	Station_Holendrecht	25017	Bullewijk	109	
250	25019	-1	25017	Bullewijk	25016	Station_Bijlmer_ArenA	147	
250	25019	-1	25016	Station_Bijlmer_ArenA	25015	Strandvliet	264	
250	25019	-1	25015	Strandvliet	25014	Station_Duivendrecht	264	
250	25019	-1	25014	Station_Duivendrecht	25013	Van_der_Madeweg	204	
250	25019	-1	25013	Van_der_Madeweg	25012	Overamstel	208	
250	25019	-1	25012	Overamstel	25011	Station_RAI	220	
250	25019	-1	25011	Station_RAI	25010	Station_Zuid	236	
250	25019	-1	25010	Station_Zuid	25009	Amstelreenseweg	272	
250	25019	-1	25009	Amstelreenseweg	25008	Henk_Sneevlietweg	307	
250	25019	-1	25008	Henk_Sneevlietweg	25007	Heemstedestraat	295	
250	25019	-1	25007	Heemstedestraat	25006	Station_Lelylaan	259	
250	25019	-1	25006	Station_Lelylaan	25005	Postjesweg	240	
250	25019	-1	25005	Postjesweg	25004	Jan_van_Galenstraat	213	
250	25019	-1	25004	Jan_van_Galenstraat	25003	Burg_De_Vlugtlaan	193	
250	25019	-1	25003	Burg_De_Vlugtlaan	25002	Station_Sloterdijk	154	
250	25019	-1	25002	Station_Sloterdijk	25001	Isolatorweg	19	
250	25020	-1	25020	Gein	25019	Reigersbos	17	
250	25020	-1	25019	Reigersbos	25018	Station_Holendrecht	32	
250	25020	-1	25018	Station_Holendrecht	25017	Bullewijk	118	
250	25020	-1	25017	Bullewijk	25016	Station_Bijlmer_ArenA	172	
250	25020	-1	25016	Station_Bijlmer_ArenA	25015	Strandvliet	262	
250	25020	-1	25015	Strandvliet	25014	Station_Duivendrecht	251	
250	25020	-1	25014	Station_Duivendrecht	25013	Van_der_Madeweg	198	
250	25020	-1	25013	Van_der_Madeweg	25012	Overamstel	185	
250	25020	-1	25012	Overamstel	25011	Station_RAI	190	
250	25020	-1	25011	Station_RAI	25010	Station_Zuid	222	
250	25020	-1	25010	Station_Zuid	25009	Amstelreenseweg	247	
250	25020	-1	25009	Amstelreenseweg	25008	Henk_Sneevlietweg	304	
250	25020	-1	25008	Henk_Sneevlietweg	25007	Heemstedestraat	310	
250	25020	-1	25007	Heemstedestraat	25006	Station_Lelylaan	273	
250	25020	-1	25006	Station_Lelylaan	25005	Postjesweg	267	
250	25020	-1	25005	Postjesweg	25004	Jan_van_Galenstraat	234	
250	25020	-1	25004	Jan_van_Galenstraat	25003	Burg_De_Vlugtlaan	213	
250	25020	-1	25003	Burg_De_Vlugtlaan	25002	Station_Sloterdijk	164	
250	25020	-1	25002	Station_Sloterdijk	25001	Isolatorweg	12	
250	25021	-1	25020	Gein	25019	Reigersbos	14	
250	25021	-1	25019	Reigersbos	25018	Station_Holendrecht	26	
250	25021	-1	25018	Station_Holendrecht	25017	Bullewijk	105	
250	25021	-1	25017	Bullewijk	25016	Station_Bijlmer_ArenA	153	
250	25021	-1	25016	Station_Bijlmer_ArenA	25015	Strandvliet	261	
250	25021	-1	25015	Strandvliet	25014	Station_Duivendrecht	262	
250	25021	-1	25014	Station_Duivendrecht	25013	Van_der_Madeweg	202	
250	25021	-1	25013	Van_der_Madeweg	25012	Overamstel	195	
250	25021	-1	25012	Overamstel	25011	Station_RAI	209	
250	25021	-1	25011	Station_RAI	25010	Station_Zuid	240	
250	25021	-1	25010	Station_Zuid	25009	Amstelreenseweg	301	
250	25021	-1	25009	Amstelreenseweg	25008	Henk_Sneevlietweg	329	
250	25021	-1	25008	Henk_Sneevlietweg	25007	Heemstedestraat	323	
250	25021	-1	25007	Heemstedestraat	25006	Station_Lelylaan	283	
250	25021	-1	25006	Station_Lelylaan	25005	Postjesweg	244	
250	25021	-1	25005	Postjesweg	25004	Jan_van_Galenstraat	203	
250	25021	-1	25004	Jan_van_Galenstraat	25003	Burg_De_Vlugtlaan	175	
250	25021	-1	25003	Burg_De_Vlugtlaan	25002	Station_Sloterdijk	127	
250	25021	-1	25002	Station_Sloterdijk	25001	Isolatorweg	7	
250	25022	-1	25020	Gein	25019	Reigersbos	10	
250	25022	-1	25019	Reigersbos	25018	Station_Holendrecht	24	
250	25022	-1	25018	Station_Holendrecht	25017	Bullewijk	114	
250	25022	-1	25017	Bullewijk	25016	Station_Bijlmer_ArenA	165	
250	25022	-1	25016	Station_Bijlmer_ArenA	25015	Strandvliet	277	
250	25022	-1	25015	Strandvliet	25014	Station_Duivendrecht	270	
250	25022	-1	25014	Station_Duivendrecht	25013	Van_der_Madeweg	218	
250	25022	-1	25013	Van_der_Madeweg	25012	Overamstel	197	
250	25022	-1	25012	Overamstel	25011	Station_RAI	205	
250	25022	-1	25011	Station_RAI	25010	Station_Zuid	226	
250	25022	-1	25010	Station_Zuid	25009	Amstelreenseweg	218	
250	25022	-1	25009	Amstelreenseweg	25008	Henk_Sneevlietweg	232	
250	25022	-1	25008	Henk_Sneevlietweg	25007	Heemstedestraat	200	
250	25022	-1	25007	Heemstedestraat	25006	Station_Lelylaan	166	
250	25022	-1	25006	Station_Lelylaan	25005	Postjesweg	140	
250	25022	-1	25005	Postjesweg	25004	Jan_van_Galenstraat	118	
250	25022	-1	25004	Jan_van_Galenstraat	25003	Burg_De_Vlugtlaan	96	
250	25022	-1	25003	Burg_De_Vlugtlaan	25002	Station_Sloterdijk	65	
250	25022	-1	25002	Station_Sloterdijk	25001	Isolatorweg	7	
250	25023	-1	25020	Gein	25019	Reigersbos	16	
250	25023	-1	25019	Reigersbos	25018	Station_Holendrecht	30	
250	25023	-1	25018	Station_Holendrecht	25017	Bullewijk	112	
250	25023	-1	25017	Bullewijk	25016	Station_Bijlmer_ArenA	163	
250	25023	-1	25016	Station_Bijlmer_ArenA	25015	Strandvliet	267	
250	25023	-1	25015	Strandvliet	25014	Station_Duivendrecht	266	
250	25023	-1	25014	Station_Duivendrecht	25013	Van_der_Madeweg	203	
250	25023	-1	25013	Van_der_Madeweg	25012	Overamstel	206	
250	25023	-1	25012	Overamstel	25011	Station_RAI	200	
250	25023	-1	25011	Station_RAI	25010	Station_Zuid	194	
250	25023	-1	25010	Station_Zuid	25009	Amstelreenseweg	175	
250	25023	-1	25009	Amstelreenseweg	25008	Henk_Sneevlietweg	167	
250	25023	-1	25008	Henk_Sneevlietweg	25007	Heemstedestraat	152	
250	25023	-1	25007	Heemstedestraat	25006	Station_Lelylaan	128	
250	25023	-1	25006	Station_Lelylaan	25005	Postjesweg	104	
250	25023	-1	25005	Postjesweg	25004	Jan_van_Galenstraat	72	
250	25023	-1	25004	Jan_van_Galenstraat	25003	Burg_De_Vlugtlaan	58	
250	25023	-1	25003	Burg_De_Vlugtlaan	25002	Station_Sloterdijk	26	
250	25023	-1	25002	Station_Sloterdijk	25001	Isolatorweg	1	
250	25024	-1	25020	Gein	25019	Reigersbos	9	
250	25024	-1	25019	Reigersbos	25018	Station_Holendrecht	19	
250	25024	-1	25018	Station_Holendrecht	25017	Bullewijk	111	
250	25024	-1	25017	Bullewijk	25016	Station_Bijlmer_ArenA	152	
250	25024	-1	25016	Station_Bijlmer_ArenA	25015	Strandvliet	172	
250	25024	-1	25015	Strandvliet	25014	Station_Duivendrecht	163	
250	25024	-1	25014	Station_Duivendrecht	25013	Van_der_Madeweg	127	
250	25024	-1	25013	Van_der_Madeweg	25012	Overamstel	128	
250	25024	-1	25012	Overamstel	25011	Station_RAI	128	
250	25024	-1	25011	Station_RAI	25010	Station_Zuid	127	
250	25024	-1	25010	Station_Zuid	25009	Amstelreenseweg	125	
250	25024	-1	25009	Amstelreenseweg	25008	Henk_Sneevlietweg	115	
250	25024	-1	25008	Henk_Sneevlietweg	25007	Heemstedestraat	100	
250	25024	-1	25007	Heemstedestraat	25006	Station_Lelylaan	83	
250	25024	-1	25006	Station_Lelylaan	25005	Postjesweg	60	
250	25024	-1	25005	Postjesweg	25004	Jan_van_Galenstraat	37	
250	25024	-1	25004	Jan_van_Galenstraat	25003	Burg_De_Vlugtlaan	25	
250	25024	-1	25003	Burg_De_Vlugtlaan	25002	Station_Sloterdijk	10	
250	25024	-1	25002	Station_Sloterdijk	25001	Isolatorweg	2	
250	25025	-1	25020	Gein	25019	Reigersbos	3	
250	25025	-1	25019	Reigersbos	25018	Station_Holendrecht	4	
250	25025	-1	25018	Station_Holendrecht	25017	Bullewijk	6	
250	25025	-1	25017	Bullewijk	25016	Station_Bijlmer_ArenA	6	
250	25025	-1	25016	Station_Bijlmer_ArenA	25015	Strandvliet	5	
250	25025	-1	25015	Strandvliet	25014	Station_Duivendrecht	5	
250	25025	-1	25014	Station_Duivendrecht	25013	Van_der_Madeweg	5	
250	25025	-1	25013	Van_der_Madeweg	25012	Overamstel	5	
250	25025	-1	25012	Overamstel	25011	Station_RAI	11	
250	25025	-1	25011	Station_RAI	25010	Station_Zuid	21	
250	25025	-1	25010	Station_Zuid	25009	Amstelreenseweg	28	
250	25025	-1	25009	Amstelreenseweg	25008	Henk_Sneevlietweg	28	
250	25025	-1	25008	Henk_Sneevlietweg	25007	Heemstedestraat	21	
250	25025	-1	25007	Heemstedestraat	25006	Station_Lelylaan	18	
250	25025	-1	25006	Station_Lelylaan	25005	Postjesweg	8	
250	25025	-1	25005	Postjesweg	25004	Jan_van_Galenstraat	7	
250	25025	-1	25004	Jan_van_Galenstraat	25003	Burg_De_Vlugtlaan	6	
250	25025	-1	25003	Burg_De_Vlugtlaan	25002	Station_Sloterdijk	5	
250	25025	-1	25002	Station_Sloterdijk	25001	Isolatorweg	2	
250	25026	-1	25020	Gein	25019	Reigersbos	0	
250	25026	-1	25019	Reigersbos	25018	Station_Holendrecht	0	
250	25026	-1	25018	Station_Holendrecht	25017	Bullewijk	0	
250	25026	-1	25017	Bullewijk	25016	Station_Bijlmer_ArenA	0	
250	25026	-1	25016	Station_Bijlmer_ArenA	25015	Strandvliet	0	
250	25026	-1	25015	Strandvliet	25014	Station_Duivendrecht	0	
250	25026	-1	25014	Station_Duivendrecht	25013	Van_der_Madeweg	0	
250	25026	-1	25013	Van_der_Madeweg	25012	Overamstel	0	
250	25026	-1	25012	Overamstel	25011	Station_RAI	2	
250	25026	-1	25011	Station_RAI	25010	Station_Zuid	5	
250	25026	-1	25010	Station_Zuid	25009	Amstelreenseweg	9	
250	25026	-1	25009	Amstelreenseweg	25008	Henk_Sneevlietweg	9	
250	25026	-1	25008	Henk_Sneevlietweg	25007	Heemstedestraat	6	
250	25026	-1	25007	Heemstedestraat	25006	Station_Lelylaan	5	
250	25026	-1	25006	Station_Lelylaan	25005	Postjesweg	3	
250	25026	-1	25005	Postjesweg	25004	Jan_van_Galenstraat	1	
250	25026	-1	25004	Jan_van_Galenstraat	25003	Burg_De_Vlugtlaan	1	
250	25026	-1	25003	Burg_De_Vlugtlaan	25002	Station_Sloterdijk	0	
250	25026	-1	25002	Station_Sloterdijk	25001	Isolatorweg	0	
250	25027	-1	25020	Gein	25019	Reigersbos	0	
250	25027	-1	25019	Reigersbos	25018	Station_Holendrecht	0	
250	25027	-1	25018	Station_Holendrecht	25017	Bullewijk	0	
250	25027	-1	25017	Bullewijk	25016	Station_Bijlmer_ArenA	0	
250	25027	-1	25016	Station_Bijlmer_ArenA	25015	Strandvliet	0	
250	25027	-1	25015	Strandvliet	25014	Station_Duivendrecht	0	
250	25027	-1	25014	Station_Duivendrecht	25013	Van_der_Madeweg	0	
250	25027	-1	25013	Van_der_Madeweg	25012	Overamstel	0	
250	25027	-1	25012	Overamstel	25011	Station_RAI	2	
250	25027	-1	25011	Station_RAI	25010	Station_Zuid	3	
250	25027	-1	25010	Station_Zuid	25009	Amstelreenseweg	3	
250	25027	-1	25009	Amstelreenseweg	25008	Henk_Sneevlietweg	3	
250	25027	-1	25008	Henk_Sneevlietweg	25007	Heemstedestraat	3	
250	25027	-1	25007	Heemstedestraat	25006	Station_Lelylaan	3	
250	25027	-1	25006	Station_Lelylaan	25005	Postjesweg	3	
250	25027	-1	25005	Postjesweg	25004	Jan_van_Galenstraat	3	
250	25027	-1	25004	Jan_van_Galenstraat	25003	Burg_De_Vlugtlaan	2	
250	25027	-1	25003	Burg_De_Vlugtlaan	25002	Station_Sloterdijk	2	
250	25027	-1	25002	Station_Sloterdijk	25001	Isolatorweg	0	
250	25028	-1	25020	Gein	25019	Reigersbos	0	
250	25028	-1	25019	Reigersbos	25018	Station_Holendrecht	0	
250	25028	-1	25018	Station_Holendrecht	25017	Bullewijk	0	
250	25028	-1	25017	Bullewijk	25016	Station_Bijlmer_ArenA	0	
250	25028	-1	25016	Station_Bijlmer_ArenA	25015	Strandvliet	0	
250	25028	-1	25015	Strandvliet	25014	Station_Duivendrecht	0	
250	25028	-1	25014	Station_Duivendrecht	25013	Van_der_Madeweg	0	
250	25028	-1	25013	Van_der_Madeweg	25012	Overamstel	0	
250	25028	-1	25012	Overamstel	25011	Station_RAI	2	
250	25028	-1	25011	Station_RAI	25010	Station_Zuid	2	
250	25028	-1	25010	Station_Zuid	25009	Amstelreenseweg	2	
250	25028	-1	25009	Amstelreenseweg	25008	Henk_Sneevlietweg	2	
250	25028	-1	25008	Henk_Sneevlietweg	25007	Heemstedestraat	2	
250	25028	-1	25007	Heemstedestraat	25006	Station_Lelylaan	2	
250	25028	-1	25006	Station_Lelylaan	25005	Postjesweg	2	
250	25028	-1	25005	Postjesweg	25004	Jan_van_Galenstraat	2	
250	25029	-1	25020	Gein	25019	Reigersbos	0	
250	25029	-1	25019	Reigersbos	25018	Station_Holendrecht	0	
250	25029	-1	25018	Station_Holendrecht	25017	Bullewijk	0	
250	25029	-1	25017	Bullewijk	25016	Station_Bijlmer_ArenA	0	
250	25029	-1	25016	Station_Bijlmer_ArenA	25015	Strandvliet	0	
250	25029	-1	25015	Strandvliet	25014	Station_Duivendrecht	0	
250	25029	-1	25014	Station_Duivendrecht	25013	Van_der_Madeweg	0	
250	25029	-1	25013	Van_der_Madeweg	25012	Overamstel	0	
250	25029	-1	25012	Overamstel	25011	Station_RAI	0	
250	25029	-1	25011	Station_RAI	25010	Station_Zuid	0	
250	25029	-1	25010	Station_Zuid	25009	Amstelreenseweg	0	
250	25029	-1	25009	Amstelreenseweg	25008	Henk_Sneevlietweg	0	
250	25030	-1	25020	Gein	25019	Reigersbos	0	
250	25030	-1	25019	Reigersbos	25018	Station_Holendrecht	0	
250	25030	-1	25018	Station_Holendrecht	25017	Bullewijk	0	
250	25030	-1	25017	Bullewijk	25016	Station_Bijlmer_ArenA	0	
250	25030	-1	25016	Station_Bijlmer_ArenA	25015	Strandvliet	0	
250	25030	-1	25015	Strandvliet	25014	Station_Duivendrecht	0	
250	25030	-1	25014	Station_Duivendrecht	25013	Van_der_Madeweg	0	
250	25030	-1	25013	Van_der_Madeweg	25012	Overamstel	0	
250	25030	-1	25012	Overamstel	25011	Station_RAI	0	
250	25030	-1	25011	Station_RAI	25010	Station_Zuid	0	
250	25030	-1	25010	Station_Zuid	25009	Amstelreenseweg	0	
250	25031	-1	25020	Gein	25019	Reigersbos	0	
250	25031	-1	25019	Reigersbos	25018	Station_Holendrecht	0	
250	25031	-1	25018	Station_Holendrecht	25017	Bullewijk	0	
250	25031	-1	25017	Bullewijk	25016	Station_Bijlmer_ArenA	0	
250	25031	-1	25016	Station_Bijlmer_ArenA	25015	Strandvliet	0	
250	25031	-1	25015	Strandvliet	25014	Station_Duivendrecht	0	
250	25031	-1	25014	Station_Duivendrecht	25013	Van_der_Madeweg	0	
250	25031	-1	25013	Van_der_Madeweg	25012	Overamstel	0	
250	25032	-1	25020	Gein	25019	Reigersbos	0	
250	25032	-1	25019	Reigersbos	25018	Station_Holendrecht	0	
250	25032	-1	25018	Station_Holendrecht	25017	Bullewijk	0	
51	5101	-1	5101	Westwijk	5102	Sacharovlaan	0	
51	5101	-1	5102	Sacharovlaan	5103	Spinnerij	0	
51	5101	-1	5103	Spinnerij	5104	Poortwachter	0	
51	5101	-1	5104	Poortwachter	5105	Brink	0	
51	5101	-1	5105	Brink	5106	Meent	0	
51	5101	-1	5106	Meent	5107	Gondel	0	
51	5101	-1	5107	Gondel	5108	Marne	0	
51	5101	-1	5108	Marne	5109	Sportlaan	0	
51	5101	-1	5109	Sportlaan	5110	Ouderkerkerlaan	0	
51	5101	-1	5110	Ouderkerkerlaan	5111	Amstelveen_centrum	0	
51	5101	-1	5111	Amstelveen_centrum	5112	Oranjebaan	0	
51	5101	-1	5112	Oranjebaan	5113	Onderuit	0	
51	5101	-1	5113	Onderuit	5114	Zonnestein	0	
51	5101	-1	5114	Zonnestein	5115	Kronenburg	0	
51	5101	-1	5115	Kronenburg	5116	Uilenstede	0	
51	5101	-1	5116	Uilenstede	5117	Van_Boshuizenstraat	0	
51	5101	-1	5117	Van_Boshuizenstraat	5118	A.J._Ernststraat	0	
51	5101	-1	5118	A.J._Ernststraat	5119	De_Boelelaan/VU	0	
51	5101	-1	5119	De_Boelelaan/VU	5010	Station_Zuid	0	
51	5101	-1	5010	Station_Zuid	5011	Station_RAI	0	
51	5101	-1	5011	Station_RAI	5012	Overamstel	0	
51	5101	-1	5012	Overamstel	5120	Spaklerweg	0	
51	5101	-1	5120	Spaklerweg	5121	Amstelstation	0	
51	5101	-1	5121	Amstelstation	5122	Wibautstraat	0	
51	5101	-1	5122	Wibautstraat	5123	Weesperplein	0	
51	5101	-1	5123	Weesperplein	5124	Waterlooplein	0	
51	5101	-1	5124	Waterlooplein	5125	Nieuwmarkt	0	
51	5101	-1	5125	Nieuwmarkt	5126	Centraal_Station	0	
51	5102	-1	5101	Westwijk	5102	Sacharovlaan	0	
51	5102	-1	5102	Sacharovlaan	5103	Spinnerij	0	
51	5102	-1	5103	Spinnerij	5104	Poortwachter	0	
51	5102	-1	5104	Poortwachter	5105	Brink	0	
51	5102	-1	5105	Brink	5106	Meent	0	
51	5102	-1	5106	Meent	5107	Gondel	0	
51	5102	-1	5107	Gondel	5108	Marne	0	
51	5102	-1	5108	Marne	5109	Sportlaan	0	
51	5102	-1	5109	Sportlaan	5110	Ouderkerkerlaan	0	
51	5102	-1	5110	Ouderkerkerlaan	5111	Amstelveen_centrum	0	
51	5102	-1	5111	Amstelveen_centrum	5112	Oranjebaan	0	
51	5102	-1	5112	Oranjebaan	5113	Onderuit	0	
51	5102	-1	5113	Onderuit	5114	Zonnestein	0	
51	5102	-1	5114	Zonnestein	5115	Kronenburg	0	
51	5102	-1	5115	Kronenburg	5116	Uilenstede	0	
51	5102	-1	5116	Uilenstede	5117	Van_Boshuizenstraat	0	
51	5102	-1	5117	Van_Boshuizenstraat	5118	A.J._Ernststraat	0	
51	5102	-1	5118	A.J._Ernststraat	5119	De_Boelelaan/VU	0	
51	5102	-1	5119	De_Boelelaan/VU	5010	Station_Zuid	0	
51	5102	-1	5010	Station_Zuid	5011	Station_RAI	0	
51	5102	-1	5011	Station_RAI	5012	Overamstel	0	
51	5102	-1	5012	Overamstel	5120	Spaklerweg	0	
51	5102	-1	5120	Spaklerweg	5121	Amstelstation	0	
51	5102	-1	5121	Amstelstation	5122	Wibautstraat	0	
51	5102	-1	5122	Wibautstraat	5123	Weesperplein	0	
51	5102	-1	5123	Weesperplein	5124	Waterlooplein	0	
51	5102	-1	5124	Waterlooplein	5125	Nieuwmarkt	0	
51	5102	-1	5125	Nieuwmarkt	5126	Centraal_Station	0	
51	5103	-1	5101	Westwijk	5102	Sacharovlaan	0	
51	5103	-1	5102	Sacharovlaan	5103	Spinnerij	0	
51	5103	-1	5103	Spinnerij	5104	Poortwachter	0	
51	5103	-1	5104	Poortwachter	5105	Brink	0	
51	5103	-1	5105	Brink	5106	Meent	0	
51	5103	-1	5106	Meent	5107	Gondel	0	
51	5103	-1	5107	Gondel	5108	Marne	0	
51	5103	-1	5108	Marne	5109	Sportlaan	0	
51	5103	-1	5109	Sportlaan	5110	Ouderkerkerlaan	0	
51	5103	-1	5110	Ouderkerkerlaan	5111	Amstelveen_centrum	0	
51	5103	-1	5111	Amstelveen_centrum	5112	Oranjebaan	0	
51	5103	-1	5112	Oranjebaan	5113	Onderuit	0	
51	5103	-1	5113	Onderuit	5114	Zonnestein	0	
51	5103	-1	5114	Zonnestein	5115	Kronenburg	0	
51	5103	-1	5115	Kronenburg	5116	Uilenstede	0	
51	5103	-1	5116	Uilenstede	5117	Van_Boshuizenstraat	0	
51	5103	-1	5117	Van_Boshuizenstraat	5118	A.J._Ernststraat	0	
51	5103	-1	5118	A.J._Ernststraat	5119	De_Boelelaan/VU	0	
51	5103	-1	5119	De_Boelelaan/VU	5010	Station_Zuid	0	
51	5103	-1	5010	Station_Zuid	5011	Station_RAI	0	
51	5103	-1	5011	Station_RAI	5012	Overamstel	0	
51	5103	-1	5012	Overamstel	5120	Spaklerweg	0	
51	5103	-1	5120	Spaklerweg	5121	Amstelstation	0	
51	5103	-1	5121	Amstelstation	5122	Wibautstraat	0	
51	5103	-1	5122	Wibautstraat	5123	Weesperplein	0	
51	5103	-1	5123	Weesperplein	5124	Waterlooplein	0	
51	5103	-1	5124	Waterlooplein	5125	Nieuwmarkt	0	
51	5103	-1	5125	Nieuwmarkt	5126	Centraal_Station	0	
51	5104	-1	5101	Westwijk	5102	Sacharovlaan	0	
51	5104	-1	5102	Sacharovlaan	5103	Spinnerij	0	
51	5104	-1	5103	Spinnerij	5104	Poortwachter	0	
51	5104	-1	5104	Poortwachter	5105	Brink	0	
51	5104	-1	5105	Brink	5106	Meent	0	
51	5104	-1	5106	Meent	5107	Gondel	0	
51	5104	-1	5107	Gondel	5108	Marne	0	
51	5104	-1	5108	Marne	5109	Sportlaan	0	
51	5104	-1	5109	Sportlaan	5110	Ouderkerkerlaan	0	
51	5104	-1	5110	Ouderkerkerlaan	5111	Amstelveen_centrum	0	
51	5104	-1	5111	Amstelveen_centrum	5112	Oranjebaan	0	
51	5104	-1	5112	Oranjebaan	5113	Onderuit	0	
51	5104	-1	5113	Onderuit	5114	Zonnestein	0	
