Origin_stop_ID	Origin_stop_name	Destination_stop_ID	Destination_stop_name	Nr_pass_completed	Average_travel_time	Average_number_boardings	
5123	Weesperplein	5016	Station_Bijlmer_ArenA	196	1173.31	1.4898	
5122	Wibautstraat	5016	Station_Bijlmer_ArenA	61	1073.81	1.47541	
5121	Amstelstation	5016	Station_Bijlmer_ArenA	139	907.207	1.18705	
5120	Spaklerweg	5016	Station_Bijlmer_ArenA	19	768.445	1	
5013	Van_der_Madeweg	5016	Station_Bijlmer_ArenA	44	485.463	1	
5014	Station_Duivendrecht	5016	Station_Bijlmer_ArenA	32	447.76	1	
5015	Strandvliet	5016	Station_Bijlmer_ArenA	69	291.271	1	
5017	Bullewijk	5016	Station_Bijlmer_ArenA	187	232.856	1	
5018	Station_Holendrecht	5016	Station_Bijlmer_ArenA	323	352.26	1	
5019	Reigersbos	5016	Station_Bijlmer_ArenA	82	465.282	1	
5020	Gein	5016	Station_Bijlmer_ArenA	71	594.193	1	
5304	Verrijn_Stuartweg	5016	Station_Bijlmer_ArenA	8	1175.83	2	
5012	Overamstel	5016	Station_Bijlmer_ArenA	22	783.728	1	
5011	Station_RAI	5016	Station_Bijlmer_ArenA	62	948.013	1	
5010	Station_Zuid	5016	Station_Bijlmer_ArenA	70	987.312	1	
5009	Amstelreenseweg	5016	Station_Bijlmer_ArenA	53	1191.73	1	
5008	Henk_Sneevlietweg	5016	Station_Bijlmer_ArenA	49	1345.17	1	
5007	Heemstedestraat	5016	Station_Bijlmer_ArenA	7	1493.63	1	
5006	Station_Lelylaan	5016	Station_Bijlmer_ArenA	52	1543	1	
5005	Postjesweg	5016	Station_Bijlmer_ArenA	17	1648.26	1	
5004	Jan_van_Galenstraat	5016	Station_Bijlmer_ArenA	41	1687.55	1	
5003	Burg_De_Vlugtlaan	5016	Station_Bijlmer_ArenA	32	1846.97	1	
5002	Station_Sloterdijk	5016	Station_Bijlmer_ArenA	63	1933.42	1	
5001	Isolatorweg	5016	Station_Bijlmer_ArenA	15	2076.75	1	
5119	De_Boelelaan/VU	5016	Station_Bijlmer_ArenA	1	1717.75	2	
5118	A.J._Ernststraat	5016	Station_Bijlmer_ArenA	1	1658.51	2	
5117	Van_Boshuizenstraat	5016	Station_Bijlmer_ArenA	5	1676.07	2	
5116	Uilenstede	5016	Station_Bijlmer_ArenA	1	1868.91	2	
5115	Kronenburg	5016	Station_Bijlmer_ArenA	2	1885.21	2	
5112	Oranjebaan	5016	Station_Bijlmer_ArenA	1	1831.13	2	
5110	Ouderkerkerlaan	5016	Station_Bijlmer_ArenA	2	2346.35	2	
5109	Sportlaan	5016	Station_Bijlmer_ArenA	2	2313.21	2	
5104	Poortwachter	5016	Station_Bijlmer_ArenA	1	2725.39	2	
5103	Spinnerij	5016	Station_Bijlmer_ArenA	1	2836.91	2	
5101	Westwijk	5016	Station_Bijlmer_ArenA	19	2821.23	2	
5126	Centraal_Station	5017	Bullewijk	82	1656.63	1.5122	
5125	Nieuwmarkt	5017	Bullewijk	36	1546.19	1.47222	
5124	Waterlooplein	5017	Bullewijk	16	1468.57	1.3125	
5123	Weesperplein	5017	Bullewijk	57	1331.81	1.49123	
5122	Wibautstraat	5017	Bullewijk	18	1291.56	1.66667	
5121	Amstelstation	5017	Bullewijk	43	1090.16	1.11628	
5120	Spaklerweg	5017	Bullewijk	3	969.993	1	
5013	Van_der_Madeweg	5017	Bullewijk	5	745.684	1	
5014	Station_Duivendrecht	5017	Bullewijk	8	648.993	1	
5015	Strandvliet	5017	Bullewijk	17	466.186	1	
5016	Station_Bijlmer_ArenA	5017	Bullewijk	96	371.388	1	
5018	Station_Holendrecht	5017	Bullewijk	24	256.928	1	
5019	Reigersbos	5017	Bullewijk	26	343.251	1	
5020	Gein	5017	Bullewijk	21	465.22	1	
5306	Venserpolder	5017	Bullewijk	2	979.175	2	
5305	Station_Diemen-Zuid	5017	Bullewijk	1	1318.46	2	
5304	Verrijn_Stuartweg	5017	Bullewijk	2	1373.13	2	
5011	Station_RAI	5017	Bullewijk	10	1119.89	1	
5010	Station_Zuid	5017	Bullewijk	19	1202.48	1	
5009	Amstelreenseweg	5017	Bullewijk	10	1354.18	1	
5008	Henk_Sneevlietweg	5017	Bullewijk	7	1682.82	1	
5007	Heemstedestraat	5017	Bullewijk	1	1589.12	1	
5006	Station_Lelylaan	5017	Bullewijk	14	1658.61	1	
5005	Postjesweg	5017	Bullewijk	7	1878.38	1	
5004	Jan_van_Galenstraat	5017	Bullewijk	11	1935.14	1	
5003	Burg_De_Vlugtlaan	5017	Bullewijk	6	2033.5	1	
5002	Station_Sloterdijk	5017	Bullewijk	13	2141.04	1	
5001	Isolatorweg	5017	Bullewijk	4	2212.03	1	
5119	De_Boelelaan/VU	5017	Bullewijk	1	1696.45	2	
5116	Uilenstede	5017	Bullewijk	4	1911.79	2	
5103	Spinnerij	5017	Bullewijk	1	2792.87	2	
5101	Westwijk	5017	Bullewijk	8	2974.57	2	
5126	Centraal_Station	5018	Station_Holendrecht	65	1745.96	1.56923	
5125	Nieuwmarkt	5018	Station_Holendrecht	39	1700.56	1.48718	
5124	Waterlooplein	5018	Station_Holendrecht	36	1616.12	1.38889	
5123	Weesperplein	5018	Station_Holendrecht	89	1496.84	1.4382	
5122	Wibautstraat	5018	Station_Holendrecht	21	1376.33	1.28571	
5121	Amstelstation	5018	Station_Holendrecht	69	1217.39	1.13043	
5120	Spaklerweg	5018	Station_Holendrecht	8	1144.9	1	
5013	Van_der_Madeweg	5018	Station_Holendrecht	10	779.886	1	
5014	Station_Duivendrecht	5018	Station_Holendrecht	37	749.897	1	
5015	Strandvliet	5018	Station_Holendrecht	25	585.85	1	
5016	Station_Bijlmer_ArenA	5018	Station_Holendrecht	153	492.86	1	
5017	Bullewijk	5018	Station_Holendrecht	58	301.754	1	
5019	Reigersbos	5018	Station_Holendrecht	25	249.877	1	
5020	Gein	5018	Station_Holendrecht	25	340.348	1	
5305	Station_Diemen-Zuid	5018	Station_Holendrecht	5	1288.12	2	
5304	Verrijn_Stuartweg	5018	Station_Holendrecht	2	1503.73	2	
5012	Overamstel	5018	Station_Holendrecht	1	1135.37	1	
5011	Station_RAI	5018	Station_Holendrecht	19	1263.14	1	
5010	Station_Zuid	5018	Station_Holendrecht	46	1326.55	1	
5009	Amstelreenseweg	5018	Station_Holendrecht	25	1512	1	
5008	Henk_Sneevlietweg	5018	Station_Holendrecht	15	1656.3	1	
5007	Heemstedestraat	5018	Station_Holendrecht	1	1616.47	1	
5006	Station_Lelylaan	5018	Station_Holendrecht	27	1852.87	1	
5005	Postjesweg	5018	Station_Holendrecht	3	2038.9	1	
5004	Jan_van_Galenstraat	5018	Station_Holendrecht	19	2029.1	1	
5003	Burg_De_Vlugtlaan	5018	Station_Holendrecht	13	2169.22	1	
5002	Station_Sloterdijk	5018	Station_Holendrecht	22	2253.66	1	
5001	Isolatorweg	5018	Station_Holendrecht	4	2501.5	1	
5119	De_Boelelaan/VU	5018	Station_Holendrecht	4	1958.17	2	
5118	A.J._Ernststraat	5018	Station_Holendrecht	1	1802.43	2	
5109	Sportlaan	5018	Station_Holendrecht	2	2387.35	2	
5101	Westwijk	5018	Station_Holendrecht	8	3053.97	2	
5126	Centraal_Station	5019	Reigersbos	80	1891.08	1.6	
5125	Nieuwmarkt	5019	Reigersbos	44	1860.15	1.72727	
5124	Waterlooplein	5019	Reigersbos	51	1764.33	1.31373	
5123	Weesperplein	5019	Reigersbos	81	1636.97	1.58025	
5122	Wibautstraat	5019	Reigersbos	30	1526.34	1.4	
5121	Amstelstation	5019	Reigersbos	61	1394.98	1.18033	
5120	Spaklerweg	5019	Reigersbos	6	1206.27	1	
5013	Van_der_Madeweg	5019	Reigersbos	14	919.588	1	
5014	Station_Duivendrecht	5019	Reigersbos	29	898.291	1	
5015	Strandvliet	5019	Reigersbos	25	778.484	1	
5016	Station_Bijlmer_ArenA	5019	Reigersbos	202	646.614	1	
5017	Bullewijk	5019	Reigersbos	37	448.358	1	
5018	Station_Holendrecht	5019	Reigersbos	45	316.589	1	
5020	Gein	5019	Reigersbos	10	209.281	1	
5306	Venserpolder	5019	Reigersbos	3	1538.31	2	
5305	Station_Diemen-Zuid	5019	Reigersbos	9	1484.27	2	
5304	Verrijn_Stuartweg	5019	Reigersbos	2	1584.51	2	
5011	Station_RAI	5019	Reigersbos	24	1426.13	1	
5010	Station_Zuid	5019	Reigersbos	38	1486.64	1	
5009	Amstelreenseweg	5019	Reigersbos	34	1624.92	1	
5008	Henk_Sneevlietweg	5019	Reigersbos	19	1850.17	1	
5007	Heemstedestraat	5019	Reigersbos	5	1925.69	1	
5006	Station_Lelylaan	5019	Reigersbos	23	2045.92	1	
5004	Jan_van_Galenstraat	5019	Reigersbos	11	2243.58	1	
5003	Burg_De_Vlugtlaan	5019	Reigersbos	17	2331.66	1	
5002	Station_Sloterdijk	5019	Reigersbos	27	2427.57	1	
5001	Isolatorweg	5019	Reigersbos	3	2514.63	1	
5119	De_Boelelaan/VU	5019	Reigersbos	1	2044.96	2	
5118	A.J._Ernststraat	5019	Reigersbos	1	2058.11	2	
5117	Van_Boshuizenstraat	5019	Reigersbos	1	2247.54	2	
5116	Uilenstede	5019	Reigersbos	1	2227.83	2	
5114	Zonnestein	5019	Reigersbos	1	2283.4	2	
5111	Amstelveen_centrum	5019	Reigersbos	2	2463.06	2	
5104	Poortwachter	5019	Reigersbos	1	2969.8	2	
5101	Westwijk	5019	Reigersbos	14	3267.66	2	
5126	Centraal_Station	5020	Gein	48	2030.87	1.45833	
5125	Nieuwmarkt	5020	Gein	35	2001.71	1.65714	
5124	Waterlooplein	5020	Gein	34	1918.01	1.61765	
5123	Weesperplein	5020	Gein	64	1763.08	1.45313	
5122	Wibautstraat	5020	Gein	27	1648.92	1.37037	
5121	Amstelstation	5020	Gein	46	1548.78	1.21739	
5120	Spaklerweg	5020	Gein	7	1369.03	1	
5013	Van_der_Madeweg	5020	Gein	3	1064.23	1	
5014	Station_Duivendrecht	5020	Gein	26	1063.13	1	
5015	Strandvliet	5020	Gein	29	887.52	1	
5016	Station_Bijlmer_ArenA	5020	Gein	172	768.803	1	
5017	Bullewijk	5020	Gein	34	631.249	1	
5018	Station_Holendrecht	5020	Gein	56	466.057	1	
5019	Reigersbos	5020	Gein	19	266.399	1	
5306	Venserpolder	5020	Gein	3	1703.34	2	
5305	Station_Diemen-Zuid	5020	Gein	3	1673.48	2	
5304	Verrijn_Stuartweg	5020	Gein	1	1815.79	2	
5012	Overamstel	5020	Gein	2	1324.6	1	
5011	Station_RAI	5020	Gein	26	1537.46	1	
5010	Station_Zuid	5020	Gein	53	1637.12	1	
5009	Amstelreenseweg	5020	Gein	26	1775.91	1	
5008	Henk_Sneevlietweg	5020	Gein	6	2011.2	1	
5006	Station_Lelylaan	5020	Gein	17	2135.93	1	
5005	Postjesweg	5020	Gein	5	2315.25	1	
5004	Jan_van_Galenstraat	5020	Gein	13	2360.33	1	
5003	Burg_De_Vlugtlaan	5020	Gein	13	2460.29	1	
5002	Station_Sloterdijk	5020	Gein	25	2537.26	1	
5001	Isolatorweg	5020	Gein	2	2505.75	1	
5119	De_Boelelaan/VU	5020	Gein	1	1983.27	2	
5117	Van_Boshuizenstraat	5020	Gein	1	2547.18	2	
5116	Uilenstede	5020	Gein	1	2538.1	2	
5115	Kronenburg	5020	Gein	1	2579.3	2	
5112	Oranjebaan	5020	Gein	1	2732.37	2	
5110	Ouderkerkerlaan	5020	Gein	1	2902.54	2	
5104	Poortwachter	5020	Gein	2	3076.29	2	
5102	Sacharovlaan	5020	Gein	1	3340.45	2	
5101	Westwijk	5020	Gein	8	3442.89	2	
5126	Centraal_Station	5306	Venserpolder	56	1216.07	1	
5125	Nieuwmarkt	5306	Venserpolder	37	1168.26	1	
5124	Waterlooplein	5306	Venserpolder	77	1095.61	1	
5123	Weesperplein	5306	Venserpolder	178	928.755	1	
5122	Wibautstraat	5306	Venserpolder	44	824.32	1	
5121	Amstelstation	5306	Venserpolder	105	697.437	1	
5120	Spaklerweg	5306	Venserpolder	61	517.854	1	
5013	Van_der_Madeweg	5306	Venserpolder	64	337.499	1	
5017	Bullewijk	5306	Venserpolder	2	936.587	2	
5018	Station_Holendrecht	5306	Venserpolder	2	1152.33	2	
5020	Gein	5306	Venserpolder	1	964.383	2	
5305	Station_Diemen-Zuid	5306	Venserpolder	9	273.873	1	
5304	Verrijn_Stuartweg	5306	Venserpolder	12	325.159	1	
5303	Station_Ganzenhoef	5306	Venserpolder	22	500.533	1	
5302	Kraaiennest_station	5306	Venserpolder	5	629.259	1	
5301	Gaasperplas	5306	Venserpolder	7	588.312	1	
5011	Station_RAI	5306	Venserpolder	5	855.227	2	
5010	Station_Zuid	5306	Venserpolder	10	1028.32	2	
5009	Amstelreenseweg	5306	Venserpolder	5	1064.11	2	
5008	Henk_Sneevlietweg	5306	Venserpolder	2	1390.55	2	
5006	Station_Lelylaan	5306	Venserpolder	1	1585.45	2	
5005	Postjesweg	5306	Venserpolder	2	1568.79	2	
5004	Jan_van_Galenstraat	5306	Venserpolder	3	1567.52	2	
5002	Station_Sloterdijk	5306	Venserpolder	7	1944.78	2	
5119	De_Boelelaan/VU	5306	Venserpolder	5	2106.46	2	
5118	A.J._Ernststraat	5306	Venserpolder	4	2011.79	2	
5117	Van_Boshuizenstraat	5306	Venserpolder	4	2156.39	2	
5116	Uilenstede	5306	Venserpolder	2	2579.15	2	
5115	Kronenburg	5306	Venserpolder	2	1988.25	2	
5114	Zonnestein	5306	Venserpolder	2	2676.7	2	
5101	Westwijk	5306	Venserpolder	7	3486.58	2	
5126	Centraal_Station	5305	Station_Diemen-Zuid	75	1321.18	1	
5125	Nieuwmarkt	5305	Station_Diemen-Zuid	28	1256.52	1	
5124	Waterlooplein	5305	Station_Diemen-Zuid	29	1181.81	1	
5123	Weesperplein	5305	Station_Diemen-Zuid	74	1045.19	1	
5122	Wibautstraat	5305	Station_Diemen-Zuid	19	984.792	1	
5121	Amstelstation	5305	Station_Diemen-Zuid	44	795.558	1	
5120	Spaklerweg	5305	Station_Diemen-Zuid	6	624.523	1	
5013	Van_der_Madeweg	5305	Station_Diemen-Zuid	7	448.459	1	
5014	Station_Duivendrecht	5305	Station_Diemen-Zuid	1	610.317	2	
5015	Strandvliet	5305	Station_Diemen-Zuid	7	825.088	2	
5016	Station_Bijlmer_ArenA	5305	Station_Diemen-Zuid	2	919.455	2	
5017	Bullewijk	5305	Station_Diemen-Zuid	5	1163.32	2	
5018	Station_Holendrecht	5305	Station_Diemen-Zuid	17	1088.48	2	
5019	Reigersbos	5305	Station_Diemen-Zuid	2	1093.18	2	
5020	Gein	5305	Station_Diemen-Zuid	2	1310.75	2	
5306	Venserpolder	5305	Station_Diemen-Zuid	6	342.078	1	
5304	Verrijn_Stuartweg	5305	Station_Diemen-Zuid	34	315.331	1	
5303	Station_Ganzenhoef	5305	Station_Diemen-Zuid	30	382.064	1	
5302	Kraaiennest_station	5305	Station_Diemen-Zuid	11	461.409	1	
5301	Gaasperplas	5305	Station_Diemen-Zuid	16	591.5	1	
5011	Station_RAI	5305	Station_Diemen-Zuid	8	1027.13	2	
5010	Station_Zuid	5305	Station_Diemen-Zuid	21	1013.69	2	
5009	Amstelreenseweg	5305	Station_Diemen-Zuid	8	1382.24	2	
5008	Henk_Sneevlietweg	5305	Station_Diemen-Zuid	17	1490.67	2	
5007	Heemstedestraat	5305	Station_Diemen-Zuid	2	1750.97	2	
5006	Station_Lelylaan	5305	Station_Diemen-Zuid	8	1576.34	2	
5005	Postjesweg	5305	Station_Diemen-Zuid	1	2268.71	2	
5004	Jan_van_Galenstraat	5305	Station_Diemen-Zuid	9	1780.01	2	
5003	Burg_De_Vlugtlaan	5305	Station_Diemen-Zuid	6	1855.22	2	
5002	Station_Sloterdijk	5305	Station_Diemen-Zuid	21	2098.12	2	
5001	Isolatorweg	5305	Station_Diemen-Zuid	6	2286.68	2	
5119	De_Boelelaan/VU	5305	Station_Diemen-Zuid	15	2079.02	2	
5118	A.J._Ernststraat	5305	Station_Diemen-Zuid	6	1873.54	2	
5117	Van_Boshuizenstraat	5305	Station_Diemen-Zuid	3	2450.2	2	
5116	Uilenstede	5305	Station_Diemen-Zuid	3	2301.67	2	
5112	Oranjebaan	5305	Station_Diemen-Zuid	1	2473.11	2	
5111	Amstelveen_centrum	5305	Station_Diemen-Zuid	1	1917.44	2	
5104	Poortwachter	5305	Station_Diemen-Zuid	1	2337.1	2	
5102	Sacharovlaan	5305	Station_Diemen-Zuid	1	3178.51	2	
5101	Westwijk	5305	Station_Diemen-Zuid	20	3616.85	2	
5126	Centraal_Station	5304	Verrijn_Stuartweg	11	1439.08	1	
5125	Nieuwmarkt	5304	Verrijn_Stuartweg	5	1489.36	1	
5124	Waterlooplein	5304	Verrijn_Stuartweg	3	1338.75	1	
5123	Weesperplein	5304	Verrijn_Stuartweg	8	1192.25	1	
5122	Wibautstraat	5304	Verrijn_Stuartweg	5	1059.24	1	
5121	Amstelstation	5304	Verrijn_Stuartweg	11	951.155	1	
5120	Spaklerweg	5304	Verrijn_Stuartweg	2	831.088	1	
5015	Strandvliet	5304	Verrijn_Stuartweg	1	1199.35	2	
5017	Bullewijk	5304	Verrijn_Stuartweg	1	847.642	2	
5018	Station_Holendrecht	5304	Verrijn_Stuartweg	1	1148.61	2	
5306	Venserpolder	5304	Verrijn_Stuartweg	2	430.227	1	
5305	Station_Diemen-Zuid	5304	Verrijn_Stuartweg	3	454.289	1	
5303	Station_Ganzenhoef	5304	Verrijn_Stuartweg	2	354.009	1	
5301	Gaasperplas	5304	Verrijn_Stuartweg	5	487.077	1	
5010	Station_Zuid	5304	Verrijn_Stuartweg	5	1270.01	2	
5008	Henk_Sneevlietweg	5304	Verrijn_Stuartweg	1	1545.87	2	
5006	Station_Lelylaan	5304	Verrijn_Stuartweg	2	2016.72	2	
5005	Postjesweg	5304	Verrijn_Stuartweg	2	1816.53	2	
5004	Jan_van_Galenstraat	5304	Verrijn_Stuartweg	2	2102.2	2	
5003	Burg_De_Vlugtlaan	5304	Verrijn_Stuartweg	2	1901.48	2	
5002	Station_Sloterdijk	5304	Verrijn_Stuartweg	2	2102.02	2	
5119	De_Boelelaan/VU	5304	Verrijn_Stuartweg	2	2696.36	2	
5116	Uilenstede	5304	Verrijn_Stuartweg	1	3414.33	2	
5112	Oranjebaan	5304	Verrijn_Stuartweg	1	3030.61	2	
5105	Brink	5304	Verrijn_Stuartweg	1	2595.72	2	
5103	Spinnerij	5304	Verrijn_Stuartweg	1	2865.77	2	
5101	Westwijk	5304	Verrijn_Stuartweg	2	3696.82	2	
5126	Centraal_Station	5303	Station_Ganzenhoef	133	1535.53	1	
5125	Nieuwmarkt	5303	Station_Ganzenhoef	83	1496.06	1	
5124	Waterlooplein	5303	Station_Ganzenhoef	76	1427.69	1	
5123	Weesperplein	5303	Station_Ganzenhoef	131	1270.77	1	
5122	Wibautstraat	5303	Station_Ganzenhoef	43	1177.95	1	
5121	Amstelstation	5303	Station_Ganzenhoef	100	1055.61	1	
5120	Spaklerweg	5303	Station_Ganzenhoef	18	932.276	1	
5013	Van_der_Madeweg	5303	Station_Ganzenhoef	12	707.313	1	
5015	Strandvliet	5303	Station_Ganzenhoef	4	1007.77	2	
5017	Bullewijk	5303	Station_Ganzenhoef	2	1112.6	2	
5019	Reigersbos	5303	Station_Ganzenhoef	3	1328.67	2	
5020	Gein	5303	Station_Ganzenhoef	1	1348.78	2	
5306	Venserpolder	5303	Station_Ganzenhoef	12	585.275	1	
5305	Station_Diemen-Zuid	5303	Station_Ganzenhoef	27	409.208	1	
5304	Verrijn_Stuartweg	5303	Station_Ganzenhoef	33	304.819	1	
5302	Kraaiennest_station	5303	Station_Ganzenhoef	13	368.656	1	
5301	Gaasperplas	5303	Station_Ganzenhoef	16	406.797	1	
5011	Station_RAI	5303	Station_Ganzenhoef	22	1202.86	2	
5010	Station_Zuid	5303	Station_Ganzenhoef	44	1304.89	2	
5009	Amstelreenseweg	5303	Station_Ganzenhoef	22	1424.26	2	
5008	Henk_Sneevlietweg	5303	Station_Ganzenhoef	23	1626.74	2	
5007	Heemstedestraat	5303	Station_Ganzenhoef	4	1804.71	2	
5006	Station_Lelylaan	5303	Station_Ganzenhoef	28	1892.96	2	
5005	Postjesweg	5303	Station_Ganzenhoef	10	2085.79	2	
5004	Jan_van_Galenstraat	5303	Station_Ganzenhoef	11	2013.48	2	
5003	Burg_De_Vlugtlaan	5303	Station_Ganzenhoef	12	2176.8	2	
5002	Station_Sloterdijk	5303	Station_Ganzenhoef	27	2301.2	2	
5001	Isolatorweg	5303	Station_Ganzenhoef	8	2422.53	2	
5119	De_Boelelaan/VU	5303	Station_Ganzenhoef	9	2307.6	2	
5118	A.J._Ernststraat	5303	Station_Ganzenhoef	5	2388.82	2	
5117	Van_Boshuizenstraat	5303	Station_Ganzenhoef	7	2669.73	2	
5116	Uilenstede	5303	Station_Ganzenhoef	1	2088.06	2	
5115	Kronenburg	5303	Station_Ganzenhoef	1	3204.27	2	
5114	Zonnestein	5303	Station_Ganzenhoef	3	2456.49	2	
5112	Oranjebaan	5303	Station_Ganzenhoef	1	2473.74	2	
5109	Sportlaan	5303	Station_Ganzenhoef	1	3021.95	2	
5108	Marne	5303	Station_Ganzenhoef	1	3486.14	2	
5102	Sacharovlaan	5303	Station_Ganzenhoef	1	3871.19	2	
5101	Westwijk	5303	Station_Ganzenhoef	21	3496.15	2	
5126	Centraal_Station	5302	Kraaiennest_station	83	1703.96	1	
5125	Nieuwmarkt	5302	Kraaiennest_station	32	1602.13	1	
5124	Waterlooplein	5302	Kraaiennest_station	33	1545.75	1	
5123	Weesperplein	5302	Kraaiennest_station	71	1422.51	1	
5122	Wibautstraat	5302	Kraaiennest_station	20	1291.78	1	
5121	Amstelstation	5302	Kraaiennest_station	41	1160.21	1	
5120	Spaklerweg	5302	Kraaiennest_station	11	1036.6	1	
5013	Van_der_Madeweg	5302	Kraaiennest_station	11	839.7	1	
5015	Strandvliet	5302	Kraaiennest_station	18	1128.25	2	
5016	Station_Bijlmer_ArenA	5302	Kraaiennest_station	3	1210.97	2	
5017	Bullewijk	5302	Kraaiennest_station	1	1373.72	2	
5306	Venserpolder	5302	Kraaiennest_station	10	685.276	1	
5305	Station_Diemen-Zuid	5302	Kraaiennest_station	16	602.478	1	
5304	Verrijn_Stuartweg	5302	Kraaiennest_station	30	461.439	1	
5303	Station_Ganzenhoef	5302	Kraaiennest_station	15	382.573	1	
5301	Gaasperplas	5302	Kraaiennest_station	5	212.261	1	
5011	Station_RAI	5302	Kraaiennest_station	10	1391.99	2	
5010	Station_Zuid	5302	Kraaiennest_station	21	1372.55	2	
5009	Amstelreenseweg	5302	Kraaiennest_station	16	1581.97	2	
5008	Henk_Sneevlietweg	5302	Kraaiennest_station	13	1833.99	2	
5007	Heemstedestraat	5302	Kraaiennest_station	2	2207.44	2	
5006	Station_Lelylaan	5302	Kraaiennest_station	15	1971.37	2	
5004	Jan_van_Galenstraat	5302	Kraaiennest_station	5	2125.48	2	
5003	Burg_De_Vlugtlaan	5302	Kraaiennest_station	4	2642.78	2	
5002	Station_Sloterdijk	5302	Kraaiennest_station	18	2405.72	2	
5001	Isolatorweg	5302	Kraaiennest_station	4	2745.6	2	
5119	De_Boelelaan/VU	5302	Kraaiennest_station	4	2806.79	2	
5118	A.J._Ernststraat	5302	Kraaiennest_station	3	3007.83	2	
5117	Van_Boshuizenstraat	5302	Kraaiennest_station	1	3059.09	2	
5114	Zonnestein	5302	Kraaiennest_station	3	2554.31	2	
5112	Oranjebaan	5302	Kraaiennest_station	2	3035.11	2	
5104	Poortwachter	5302	Kraaiennest_station	1	2923.65	2	
5102	Sacharovlaan	5302	Kraaiennest_station	1	3366.52	2	
5101	Westwijk	5302	Kraaiennest_station	11	3635.91	2	
5126	Centraal_Station	5301	Gaasperplas	49	1802.26	1	
5125	Nieuwmarkt	5301	Gaasperplas	27	1642.24	1	
5124	Waterlooplein	5301	Gaasperplas	20	1609.78	1	
5123	Weesperplein	5301	Gaasperplas	52	1466.99	1	
5122	Wibautstraat	5301	Gaasperplas	8	1433.45	1	
5121	Amstelstation	5301	Gaasperplas	45	1224.48	1	
5120	Spaklerweg	5301	Gaasperplas	12	1180.2	1	
